PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
821,0,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,,1,2,349912,86.2066,,C
513,0,3,"Parrish, Mrs. (Lutie Davis)",female,32.68,1,0,349214,8.0263,,C
680,0,2,"Reynaldo, Ms. Encarnacion",female,57.12,0,0,A/5. 3336,24.1417,,Q
455,0,2,"McKane, Mr. Peter David",female,25.52,0,0,111361,9.7577,,S
338,1,1,"de Pelsmaeker, Mr. Alfons",female,32.3,0,0,2691,57.7292,,Q
891,0,2,"Hawksford, Mr. Walter James",female,32.49,0,0,113572,97.7302,,S
891,0,3,"Bradley, Mr. George (""George Arthur Brayton"")",male,30.14,0,0,F.C.C. 13529,9.4535,,C
855,0,3,"Skoog, Mr. Wilhelm",female,52.44,2,0,349217,51.2742,,S
714,1,3,"Francatelli, Miss. Laura Mabel",female,,0,0,PC 17759,69.5235,B4,C
821,1,3,"Weir, Col. John",male,32.3,1,0,S.O.C. 14879,7.4872,E67,C
852,0,2,"Jansson, Mr. Carl Olof",male,,1,0,3101295,12.184,C125,Q
891,1,2,"Van der hoef, Mr. Wyckoff",male,25.52,0,2,330979,3.749,,S
726,0,3,"Frolicher-Stehli, Mr. Maxmillian",female,24.24,2,0,2666,73.5557,,S
845,0,2,"Daly, Mr. Eugene Patrick",male,28.14,1,0,348121,6.0241,,S
158,1,2,"Lundahl, Mr. Johan Svensson",male,12.24,1,0,219533,5.6124,E49,S
257,0,3,"Uruchurtu, Don. Manuel E",female,,1,2,243847,16.7906,,S
264,1,1,"Padro y Manent, Mr. Julian",female,33.02,1,0,C.A. 37671,10.5741,,Q
749,0,3,"Sage, Mr. Frederick",male,,0,2,13567,11.9659,E10,C
100,0,2,"Gustafsson, Mr. Alfred Ossian",female,25.36,0,0,17474,5.1646,B4,S
207,0,1,"Corn, Mr. Harry",male,27.31,1,2,363294,71.1398,,Q
887,1,3,"Sirota, Mr. Maurice",female,23.12,0,0,STON/O 2. 3101292,21.8251,,S
776,1,1,"Greenfield, Mr. William Bertram",male,52.12,0,0,PC 17593,27.7226,,S
250,0,3,"Knight, Mr. Robert J",female,30.43,0,0,349257,8.2389,,S
746,0,3,"Rekic, Mr. Tido",female,24.83,0,0,113806,6.4744,,S
108,1,3,"Nysveen, Mr. Johan Hansen",female,25.13,0,2,330909,134.4633,,C
499,0,3,"Burns, Miss. Elizabeth Margaret",female,56.11,0,2,CA 2144,7.4156,,C
64,1,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,38.91,1,0,SOTON/OQ 3101317,109.0611,C128,S
290,0,3,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,31.4,1,2,11967,12.8362,,Q
130,0,3,"Hickman, Mr. Leonard Mark",female,27.96,0,0,392096,10.1596,,C
824,0,2,"Moubarek, Master. Gerios",female,28.61,0,0,347082,11.7586,,S
721,1,2,"Pettersson, Miss. Ellen Natalia",male,,1,0,24160,14.6942,,S
181,0,3,"Mitkoff, Mr. Mito",female,26.82,0,2,13502,16.577,,Q
891,0,1,"Meyer, Mr. Edgar Joseph",male,33.63,0,0,371110,21.0128,,S
575,1,3,"Nicola-Yarred, Master. Elias",male,31.71,0,0,2699,63.8596,B79,S
230,1,3,"Hale, Mr. Reginald",male,,0,0,367655,21.7348,,C
891,0,3,"Dick, Mr. Albert Adrian",male,29.34,0,0,PC 17603,113.138,,S
891,0,3,"Sawyer, Mr. Frederick Charles",female,27.74,0,0,347088,77.6738,,S
686,0,3,"Navratil, Master. Edmond Roger",female,29.02,0,0,2650,8.6009,,
779,1,1,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",male,30.78,1,0,349205,8.1544,,C
815,0,3,"Daly, Mr. Peter Denis ",male,30.23,0,0,CA. 2343,8.809,B28,S
138,1,2,"Harmer, Mr. Abraham (David Lishin)",female,,5,0,2620,35.6859,B22,S
878,0,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",male,27.71,1,0,349214,43.6291,,S
320,1,1,"Davis, Miss. Mary",female,30.41,1,1,C.A. 6212,192.0848,A6,Q
799,1,3,"Scanlan, Mr. James",male,16.39,1,0,12460,87.0875,,C
846,1,3,"Moutal, Mr. Rahamin Haim",male,70.16,0,0,28665,13.6953,,C
538,0,3,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",male,,2,2,PC 17603,12.8714,,S
232,1,3,"Nicola-Yarred, Master. Elias",male,51.3,1,0,358585,19.6878,,Q
824,0,3,"Sheerlinck, Mr. Jan Baptist",female,29.54,0,0,PC 17603,12.9045,C104,S
861,0,3,"Wiklund, Mr. Jakob Alfred",female,,0,0,C.A. 31921,9.8565,,S
751,0,1,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,40.67,0,0,113788,92.5681,A23,S
679,1,3,"Chapman, Mr. John Henry",female,,4,1,237565,32.6524,A31,C
559,1,2,"Reynaldo, Ms. Encarnacion",female,27.77,1,0,347087,143.9993,,S
797,1,2,"Cribb, Mr. John Hatfield",female,,0,0,370129,14.2847,,S
704,1,3,"Meanwell, Miss. (Marion Ogden)",female,32.97,1,0,371060,10.2489,,C
867,0,2,"Mockler, Miss. Helen Mary ""Ellie""",female,30.11,0,0,19950,10.5061,,S
118,1,3,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",male,43.27,0,1,11751,21.7811,B22,C
528,0,2,"Emir, Mr. Farred Chehab",male,50.39,1,3,SOTON/O.Q. 3101311,5.7515,C126,S
836,0,3,"Carter, Miss. Lucile Polk",male,31.36,0,0,383121,7.3685,,S
829,0,3,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",female,69.36,0,2,CA. 2343,85.7453,,C
702,0,2,"Moss, Mr. Albert Johan",male,26.18,0,0,C 7075,8.3716,E24,S
765,0,2,"Pasic, Mr. Jakob",male,70.85,0,0,16966,9.9647,,S
290,0,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",male,,0,0,C.A. 29395,73.1588,,S
345,1,2,"Clifford, Mr. George Quincy",male,67.8,0,3,PC 17569,8.3519,,C
112,0,1,"Peters, Miss. Katie",female,65.17,0,0,364498,14.6786,,S
89,0,3,"Nirva, Mr. Iisakki Antino Aijo",female,21.51,1,0,17453,65.4615,,Q
771,1,2,"Novel, Mr. Mansouer",female,38.82,0,0,CA. 2343,225.8503,C22 C26,C
166,0,3,"Downton, Mr. William James",female,22.13,0,2,PC 17755,13.1295,,S
240,0,2,"Rice, Master. George Hugh",female,25.81,3,0,2664,7.4219,,S
891,0,2,"Shorney, Mr. Charles Joseph",male,27.26,4,2,C.A. 33595,154.6981,,S
834,1,3,"Ryerson, Miss. Susan Parker ""Suzette""",male,63.65,0,0,PC 17582,50.795,,C
331,0,3,"Turpin, Mr. William John Robert",male,30.62,0,0,PC 17569,93.5643,,S
216,1,2,"Leeni, Mr. Fahim (""Philip Zenni"")",female,35.35,1,1,16966,93.9294,,S
798,1,2,"West, Miss. Constance Mirium",male,21.1,0,2,28551,75.4912,,S
665,0,3,"Goodwin, Master. Sidney Leonard",female,14.29,1,0,347470,77.3778,,S
816,0,1,"Pinsky, Mrs. (Rosa)",male,68.85,2,0,349212,60.2898,B35,S
284,1,3,"Sirota, Mr. Maurice",female,48.19,0,2,347078,169.816,,S
661,0,3,"Cavendish, Mr. Tyrell William",female,16.77,0,0,F.C. 12750,43.4805,,S
886,0,1,"Pears, Mrs. Thomas (Edith Wearne)",male,,1,0,349251,18.0306,,S
873,0,2,"Campbell, Mr. William",male,32.06,0,0,382649,121.5033,E50,S
880,1,3,"Hickman, Mr. Stanley George",male,,0,0,5727,74.7956,,S
334,0,1,"O'Connell, Mr. Patrick D",male,12.73,0,0,7553,128.9075,,S
737,1,3,"Odahl, Mr. Nils Martin",male,,0,0,SOTON/O.Q. 3101307,61.6043,A32,C
518,0,1,"Bidois, Miss. Rosalie",male,30.14,1,0,349216,63.3733,,S
891,0,2,"Toufik, Mr. Nakli",female,30.24,1,0,SOTON/O.Q. 392087,61.5231,,S
553,1,3,"Navratil, Master. Edmond Roger",female,69.87,0,0,219533,15.5166,,C
282,0,2,"Nakid, Mr. Sahid",female,22.79,0,0,330931,28.8525,,C
660,0,2,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",male,31.22,0,2,111427,99.2632,,S
169,0,2,"Ford, Mrs. Edward (Margaret Ann Watson)",female,60.74,0,0,347468,37.3075,C103,Q
891,0,3,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",male,,1,2,LINE,20.2453,B42,Q
724,0,3,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,,0,2,695,15.8966,,S
699,1,2,"Gale, Mr. Shadrach",male,33.53,0,0,17421,3.7064,,Q
801,0,2,"Duane, Mr. Frank",male,33.15,0,0,A/4 48871,1.3149,,S
891,1,3,"Arnold-Franchi, Mr. Josef",male,19.36,0,0,PC 17592,94.0803,,C
768,1,3,"Allen, Mr. William Henry",male,32.05,0,0,345778,32.9105,,S
320,0,2,"Lam, Mr. Len",female,60.34,1,2,7534,46.6119,B42,S
328,1,1,"Quick, Miss. Phyllis May",female,31.72,0,0,315098,56.3649,,C
759,1,1,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,29.98,0,0,C.A. 31921,141.1252,,C
838,1,3,"Murdlin, Mr. Joseph",male,42.65,0,2,223596,182.2001,D19,C
584,1,1,"Connolly, Miss. Kate",female,24.18,1,0,SOTON/OQ 392082,169.6433,A5,C
369,1,3,"Beesley, Mr. Lawrence",male,32.04,1,2,347742,52.8819,,C
565,0,1,"Carrau, Mr. Francisco M",female,31.37,0,0,16988,9.1818,,S
489,0,1,"Rintamaki, Mr. Matti",female,51.06,1,0,382649,67.1598,F G73,C
661,0,3,"Frolicher-Stehli, Mr. Maxmillian",male,,5,0,113055,80.656,B18,S
165,1,3,"Mitkoff, Mr. Mito",male,,0,0,244367,11.983,C83,S
521,0,2,"Yousif, Mr. Wazli",male,29.94,1,0,364512,247.5922,,Q
144,0,3,"Jardin, Mr. Jose Neto",male,51.76,0,0,330958,8.5685,,S
374,1,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,18.6,0,0,113760,40.0272,B49,S
697,0,3,"Beckwith, Mr. Richard Leonard",male,48.95,2,0,113787,206.6143,T,C
802,0,1,"Greenfield, Mr. William Bertram",male,22.24,0,2,A/4. 34244,22.1085,,S
891,1,1,"Hoyt, Mr. Frederick Maxfield",male,28.55,0,0,13049,9.6502,,S
711,1,3,"Sloper, Mr. William Thompson",male,24.98,0,0,312992,65.7652,B28,S
580,0,1,"Hocking, Mr. Richard George",female,19.2,0,0,113760,116.5065,,S
705,0,1,"Burns, Miss. Elizabeth Margaret",female,,5,1,13502,34.6169,B57 B59 B63 B66,Q
243,1,3,"Berriman, Mr. William John",male,24.66,1,0,PC 17755,7.1295,,C
492,0,2,"Gustafsson, Mr. Karl Gideon",female,61.53,1,0,STON/O 2. 3101285,15.0212,,Q
71,0,1,"Hart, Mr. Henry",female,24.56,4,0,19947,72.6843,C123,S
702,0,2,"Brown, Mrs. James Joseph (Margaret Tobin)",male,26.69,1,0,7552,3.9611,,C
689,1,2,"Mannion, Miss. Margareth",male,80.0,0,0,349205,46.0361,,C
364,1,3,"Smith, Mr. Richard William",male,66.22,0,0,1601,5.0153,,C
495,0,2,"Doharr, Mr. Tannous",female,31.94,0,0,13507,61.8817,A7,C
606,1,3,"Hirvonen, Miss. Hildur E",male,58.27,1,0,347073,49.0522,,C
356,0,2,"Moran, Mr. Daniel J",female,35.1,1,0,2678,212.2327,,C
804,0,1,"Moore, Mr. Leonard Charles",male,48.22,0,0,7534,44.4249,,Q
595,0,3,"Mockler, Miss. Helen Mary ""Ellie""",male,63.61,0,0,358585,75.577,,S
248,0,2,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",male,15.8,0,0,347082,86.1596,,C
193,0,1,"Kalvik, Mr. Johannes Halvorsen",female,18.14,1,1,386525,8.6011,B78,Q
646,1,2,"Hold, Mr. Stephen",male,33.07,0,0,110152,30.2811,,C
453,1,3,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",male,,0,0,364848,6.5097,C92,S
482,0,2,"Greenfield, Mr. William Bertram",male,24.63,0,0,A/5. 3337,10.7285,D11,S
166,1,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,54.26,4,0,244252,29.4272,D47,S
878,1,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",male,59.59,0,0,371060,38.9976,E44,Q
762,0,1,"Gheorgheff, Mr. Stanio",male,20.59,0,0,693,65.8776,,C
754,0,2,"Greenfield, Mr. William Bertram",female,30.94,1,0,113505,283.5941,,S
243,0,3,"Dakic, Mr. Branko",male,33.14,0,0,S.C./PARIS 2079,35.2956,,S
238,0,3,"Hunt, Mr. George Henry",female,46.2,1,2,349215,74.2717,C110,Q
511,0,2,"Parr, Mr. William Henry Marsh",male,25.71,1,0,PC 17600,12.523,G6,C
788,0,2,"Sutton, Mr. Frederick",male,31.5,0,0,PC 17593,47.62,C65,Q
156,1,3,"Lindqvist, Mr. Eino William",male,76.71,1,0,17421,4.2652,,C
666,1,3,"Hogeboom, Mrs. John C (Anna Andrews)",male,29.22,0,0,315097,89.4561,,S
845,1,3,"Karaic, Mr. Milan",female,21.85,4,2,349205,72.4694,G6,Q
521,1,3,"Allum, Mr. Owen George",male,46.72,0,0,A/5 3902,5.2452,,S
694,0,3,"Silverthorne, Mr. Spencer Victor",male,31.23,0,0,PC 17596,213.504,,Q
625,1,2,"Taylor, Mr. Elmer Zebley",female,,0,2,PC 17473,67.9981,B35,Q
355,0,3,"Ilett, Miss. Bertha",female,22.91,0,0,CA. 2343,159.3798,,S
206,0,3,"Giglio, Mr. Victor",female,46.84,3,0,S.O.C. 14879,0.0,D28,C
727,0,1,"Jensen, Mr. Svend Lauritz",female,31.52,0,2,13502,73.2312,,S
734,0,3,"Reuchlin, Jonkheer. John George",female,,0,0,347742,18.0405,,S
855,0,3,"Asim, Mr. Adola",female,,0,2,111361,83.9357,C23 C25 C27,S
891,0,3,"Smith, Mr. Richard William",female,29.47,0,0,370370,65.7156,C90,S
891,1,3,"Dick, Mr. Albert Adrian",male,,0,0,29105,83.6692,,S
294,0,1,"Hippach, Miss. Jean Gertrude",female,31.15,1,0,A/5 21172,196.0015,B102,S
513,0,1,"Robbins, Mr. Victor",female,44.48,0,0,54636,32.7524,E67,C
891,0,2,"Olsen, Mr. Ole Martin",male,30.33,0,0,349210,31.0968,,S
799,0,3,"Lefebre, Miss. Mathilde",female,49.64,0,2,2908,199.4298,C50,S
788,0,2,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",female,64.74,0,2,2653,141.6626,B96 B98,
639,0,3,"Lurette, Miss. Elise",male,,0,0,PC 17572,13.8869,,S
507,1,3,"van Melkebeke, Mr. Philemon",male,31.21,0,2,17463,12.2411,D20,C
834,1,1,"O'Leary, Miss. Hanora ""Norah""",female,23.07,7,0,330909,150.9202,,
126,0,3,"Plotcharsky, Mr. Vasil",female,31.94,1,1,371110,29.3322,B28,Q
489,1,3,"Drazenoic, Mr. Jozef",male,21.47,4,0,PC 17612,88.6532,B77,C
123,0,1,"Vander Planke, Miss. Augusta Maria",male,32.98,4,0,347054,110.3263,,S
729,0,3,"Lurette, Miss. Elise",female,26.69,1,0,S.C./PARIS 2079,10.2962,,Q
833,0,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",male,31.02,0,4,341826,6.744,E25,S
234,0,2,"Crosby, Miss. Harriet R",female,26.03,1,0,19988,60.5822,F33,C
711,1,3,"Pekoniemi, Mr. Edvard",male,46.54,1,1,349201,53.3128,,C
765,0,3,"Sage, Master. Thomas Henry",female,30.4,0,0,SOTON/O.Q. 3101310,33.4751,,S
419,0,3,"Healy, Miss. Hanora ""Nora""",female,24.6,1,0,17453,115.5445,E121,S
266,0,1,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",male,30.45,0,0,244278,88.8003,,C
212,1,3,"Allum, Mr. Owen George",male,23.92,0,0,367231,69.7893,E121,S
674,0,3,"Bonnell, Miss. Elizabeth",female,25.49,1,2,C.A. 37671,85.0634,E44,S
877,0,3,"Kink, Mr. Vincenz",female,55.22,0,0,371060,71.7323,,S
306,0,3,"Daly, Mr. Eugene Patrick",female,,0,0,237736,70.3911,,S
823,1,3,"Crosby, Miss. Harriet R",female,25.3,0,0,A/5 3594,15.0153,E63,C
782,0,2,"Colley, Mr. Edward Pomeroy",female,32.48,0,1,113050,182.3407,,S
860,0,3,"Bowerman, Miss. Elsie Edith",female,28.06,1,0,PC 17755,32.2373,,S
891,0,3,"Hewlett, Mrs. (Mary D Kingcome) ",male,32.26,5,0,347082,157.8154,,S
219,0,2,"Collyer, Miss. Marjorie ""Lottie""",male,31.36,1,0,343120,57.2917,,C
891,0,2,"Sutehall, Mr. Henry Jr",female,,0,0,S.C./A.4. 23567,269.4424,,S
771,1,3,"Hegarty, Miss. Hanora ""Nora""",female,17.14,0,0,PC 17758,32.7754,,S
891,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",male,60.18,1,0,113800,80.7155,,C
723,1,3,"Aubart, Mme. Leontine Pauline",female,63.61,5,0,248727,8.9067,,S
887,0,3,"Newell, Mr. Arthur Webster",female,32.55,0,0,347063,16.7891,,S
285,0,2,"Kelly, Mr. James",female,60.97,3,0,113796,14.0227,F2,S
374,1,3,"Vande Walle, Mr. Nestor Cyriel",female,32.31,0,0,113572,18.8583,,C
326,1,1,"Gaskell, Mr. Alfred",male,28.25,1,0,349206,104.8437,,C
891,0,1,"Ibrahim Shawah, Mr. Yousseff",female,29.83,0,0,349233,14.2362,,S
404,1,3,"Sundman, Mr. Johan Julian",female,21.19,0,0,330958,12.8982,,S
271,0,3,"Endres, Miss. Caroline Louise",male,31.01,0,0,335677,8.3307,,S
557,1,3,"Goldenberg, Mr. Samuel L",female,27.41,0,0,PC 17760,5.5801,,Q
266,0,3,"Daly, Mr. Eugene Patrick",male,19.26,0,0,17474,15.0123,,S
151,0,2,"Plotcharsky, Mr. Vasil",female,30.44,5,0,230080,13.1407,,C
819,1,3,"Crosby, Miss. Harriet R",female,30.78,0,0,STON/O 2. 3101269,53.2703,C23 C25 C27,C
624,0,3,"Olsen, Mr. Henry Margido",female,27.69,1,0,113055,67.9271,D33,Q
688,0,1,"Mallet, Master. Andre",male,30.66,1,0,PC 17608,14.1857,G6,S
254,0,3,"Wheadon, Mr. Edward H",female,30.87,3,0,112052,178.727,A26,S
829,0,2,"Klaber, Mr. Herman",female,25.25,0,2,16966,85.5192,,S
659,1,3,"Simmons, Mr. John",male,20.39,0,0,19996,17.7434,,Q
770,1,2,"Matthews, Mr. William John",male,27.7,0,0,SOTON/O.Q. 3101312,11.7025,,C
891,1,2,"Goldenberg, Mr. Samuel L",male,62.09,0,0,330931,16.9887,D21,S
511,0,3,"Osen, Mr. Olaf Elon",female,29.42,0,2,244278,62.3269,,S
891,1,3,"Hickman, Mr. Stanley George",male,42.9,0,0,349219,16.4587,,S
891,0,3,"Frolicher, Miss. Hedwig Margaritha",male,65.38,1,1,A./5. 2152,68.8823,,C
826,0,3,"Hakkarainen, Mr. Pekka Pietari",female,20.81,0,0,113050,18.1656,,S
891,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",male,28.4,0,0,STON/O 2. 3101273,13.2152,B28,S
768,0,2,"Millet, Mr. Francis Davis",female,27.68,1,0,382652,59.5058,,C
582,1,3,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",female,,0,0,345763,106.5418,,S
598,1,3,"Nasser, Mr. Nicholas",male,38.39,3,4,350404,28.1086,C47,S
854,0,3,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,28.11,0,0,P/PP 3381,15.7457,A6,S
244,0,3,"O'Driscoll, Miss. Bridget",male,67.44,2,0,3101276,79.643,C124,S
294,0,3,"Daly, Mr. Peter Denis ",female,32.3,0,0,383121,3.6562,,S
172,0,1,"Renouf, Mr. Peter Henry",female,31.74,0,0,364846,199.0878,,S
741,0,3,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,,1,0,111426,25.1415,,
880,0,3,"Aubart, Mme. Leontine Pauline",female,32.23,1,0,17764,102.4172,A10,S
891,1,3,"Augustsson, Mr. Albert",female,55.69,0,0,113776,49.575,,S
879,0,1,"Elias, Mr. Dibo",female,30.59,0,0,335677,12.7507,,S
765,1,3,"Strom, Miss. Telma Matilda",female,29.63,0,0,A/5. 3336,90.604,,S
83,0,1,"Mallet, Master. Andre",male,,1,0,231919,58.8536,C148,S
891,1,3,"Sirota, Mr. Maurice",male,,0,0,PC 17757,314.5119,,S
891,0,3,"Jensen, Mr. Svend Lauritz",female,22.71,1,0,343275,9.1589,,S
827,1,2,"Stone, Mrs. George Nelson (Martha Evelyn)",male,32.22,0,1,13507,34.0621,,C
494,1,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,,0,1,347088,86.2295,G6,C
857,0,3,"Williams-Lambert, Mr. Fletcher Fellows",male,14.14,1,1,349208,16.5697,,S
674,0,3,"Guggenheim, Mr. Benjamin",male,,0,0,315151,46.2359,,Q
618,1,3,"Cook, Mr. Jacob",male,37.86,0,2,PC 17608,28.9855,D48,S
590,0,3,"Lefebre, Miss. Ida",male,28.12,0,0,243847,36.9892,,Q
853,0,2,"Johnson, Mr. Malkolm Joackim",female,30.21,4,2,PC 17482,80.9789,,C
685,1,2,"West, Mr. Edwy Arthur",female,73.35,0,2,9234,78.1427,,C
768,1,3,"Stead, Mr. William Thomas",female,59.66,1,2,16966,30.9074,C68,C
855,0,1,"Moutal, Mr. Rahamin Haim",male,40.57,0,2,349208,30.9504,,Q
284,1,3,"Newell, Miss. Marjorie",female,27.69,0,0,382652,294.8533,,C
865,1,2,"Bateman, Rev. Robert James",male,,0,0,WE/P 5735,8.5292,,S
240,1,3,"Carlsson, Mr. Frans Olof",female,21.43,0,0,PC 17761,77.818,,C
545,1,3,"O'Leary, Miss. Hanora ""Norah""",male,,3,0,19950,12.019,,S
678,1,3,"Bing, Mr. Lee",female,22.28,2,0,7534,255.3767,,S
161,1,2,"Bissette, Miss. Amelia",male,26.86,0,0,36928,58.4734,D35,S
891,1,2,"Lindell, Mr. Edvard Bengtsson",male,15.48,4,0,113051,14.0333,,C
831,1,3,"Canavan, Miss. Mary",male,30.13,1,0,SOTON/O.Q. 3101312,173.8345,,C
262,0,3,"Gallagher, Mr. Martin",female,,3,0,113789,19.8204,B96 B98,C
891,0,1,"Coutts, Master. William Loch ""William""",male,,0,0,W./C. 6608,10.3554,,S
786,0,3,"Giglio, Mr. Victor",male,27.22,1,0,367230,15.2695,,Q
849,1,2,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",male,30.83,1,1,S.C./A.4. 23567,108.8518,,S
891,0,3,"Cherry, Miss. Gladys",female,,0,0,2659,84.496,,S
805,0,3,"Charters, Mr. David",female,29.31,2,0,113776,9.2086,,S
842,0,3,"Weir, Col. John",female,59.78,5,0,W./C. 6607,91.4126,,S
468,1,1,"Moubarek, Master. Gerios",male,67.73,1,0,CA. 2343,54.1104,E33,Q
845,1,3,"McMahon, Mr. Martin",female,65.82,0,0,3101277,8.6973,B28,C
106,1,2,"Meanwell, Miss. (Marion Ogden)",female,63.9,0,0,PC 17595,35.0182,,S
747,0,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",male,32.2,0,0,2624,9.252,,S
547,0,3,"Marechal, Mr. Pierre",male,25.7,1,0,349246,3.7361,E101,Q
749,1,3,"Bishop, Mrs. Dickinson H (Helen Walton)",female,29.05,0,0,A/5. 851,210.5622,B39,S
759,0,3,"Jacobsohn, Mr. Sidney Samuel",male,28.83,0,0,28551,86.0494,,S
226,0,2,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",male,33.35,0,0,384461,92.192,,C
776,0,3,"Mamee, Mr. Hanna",male,29.41,0,2,13509,34.3801,,S
752,1,3,"Graham, Miss. Margaret Edith",male,,0,0,PC 17477,26.2089,,S
819,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",male,,0,2,PC 17600,252.9153,C148,C
248,0,1,"Bourke, Miss. Mary",female,31.96,0,1,17474,11.7206,,S
149,1,3,"Reed, Mr. James George",female,40.62,0,0,13502,15.0667,D35,S
891,0,3,"Ross, Mr. John Hugo",female,24.78,0,0,244373,40.8937,,S
891,0,3,"Goodwin, Master. Harold Victor",male,33.89,0,0,19928,11.4371,,C
189,1,2,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",male,,1,0,349249,11.2282,,S
496,0,1,"Windelov, Mr. Einar",female,21.44,0,0,373450,12.4148,,S
820,1,1,"Glynn, Miss. Mary Agatha",male,77.43,0,0,113572,5.1939,,S
756,0,3,"Lemore, Mrs. (Amelia Milley)",male,,0,0,347074,16.4628,B35,S
759,1,3,"Endres, Miss. Caroline Louise",male,33.1,1,0,PC 17761,27.9345,,Q
849,1,3,"Christmann, Mr. Emil",female,32.42,1,0,347071,54.6565,,C
790,0,2,"Bishop, Mrs. Dickinson H (Helen Walton)",male,,0,0,2629,9.2397,,S
722,0,3,"Connors, Mr. Patrick",male,30.17,0,0,2664,4.5132,,S
166,0,1,"Petroff, Mr. Pastcho (""Pentcho"")",female,30.32,1,0,SC/Paris 2123,168.4096,E121,Q
532,0,3,"Futrelle, Mrs. Jacques Heath (Lily May Peel)",male,12.51,0,0,3101298,47.2916,B94,
776,1,3,"Calic, Mr. Jovo",female,24.25,0,1,371110,105.445,,S
795,0,3,"Toomey, Miss. Ellen",male,65.66,0,0,F.C.C. 13529,16.3226,,S
