PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
705,1,2,"Tomlin, Mr. Ernest Portage",male,30.63,0,0,36973,186.8308,,Q
813,1,3,"Baclini, Miss. Eugenie",male,24.77,0,0,2665,36.7811,A14,Q
826,1,2,"Parrish, Mrs. (Lutie Davis)",female,29.58,0,0,3101295,17.0523,,C
63,0,1,"Gavey, Mr. Lawrence",male,32.56,0,2,371060,57.3429,,S
314,0,1,"Brocklebank, Mr. William Alfred",male,20.57,0,0,19943,35.8558,,S
891,1,3,"Baclini, Miss. Marie Catherine",male,23.6,0,0,C.A. 34651,9.4105,,C
857,1,2,"Ostby, Mr. Engelhart Cornelius",female,27.42,0,0,PC 17476,68.5283,,C
151,1,3,"Odahl, Mr. Nils Martin",female,50.08,1,0,35281,13.7745,,S
863,1,3,"Jardin, Mr. Jose Neto",female,49.28,0,2,373450,10.322,,C
286,1,3,"Johnson, Master. Harold Theodor",male,30.91,1,0,S.O.C. 14879,10.0295,,C
192,1,3,"Johansson, Mr. Erik",female,29.44,1,2,330931,63.5541,E46,C
260,1,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",female,32.63,4,0,230434,32.9055,B37,Q
891,1,2,"Cardeza, Mr. Thomas Drake Martinez",male,33.77,0,2,382652,71.1864,B28,C
557,0,3,"Kink, Mr. Vincenz",female,37.76,0,2,234604,87.7613,,S
102,0,2,"Ibrahim Shawah, Mr. Yousseff",male,13.25,0,2,SOTON/OQ 392082,71.4816,C126,S
245,1,1,"de Mulder, Mr. Theodore",female,28.46,1,0,364506,57.7476,,C
757,0,3,"Nilsson, Miss. Helmina Josefina",female,32.48,1,0,A./5. 3235,65.5308,,C
866,1,3,"Kvillner, Mr. Johan Henrik Johannesson",male,32.73,1,2,PC 17609,11.1429,,Q
891,0,3,"Gustafsson, Mr. Karl Gideon",female,33.72,0,0,250649,29.9954,,S
573,0,3,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,28.87,0,1,330931,258.4887,C70,S
802,0,3,"Sunderland, Mr. Victor Francis",male,,0,0,113767,134.5477,,S
876,0,3,"Cairns, Mr. Alexander",female,31.96,0,0,250655,16.4291,,C
710,1,1,"Hagland, Mr. Ingvald Olai Olsen",female,28.97,0,2,228414,13.6311,,C
546,0,2,"Roebling, Mr. Washington Augustus II",female,24.72,1,0,111240,77.5644,E121,S
286,1,3,"Jussila, Miss. Mari Aina",female,21.75,2,0,SC/AH 3085,24.2441,C2,Q
546,0,3,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",male,,0,0,2699,27.4719,A34,S
256,1,2,"Birkeland, Mr. Hans Martin Monsen",male,23.76,1,0,315090,8.8532,,Q
867,1,1,"Kelly, Miss. Mary",male,27.67,0,0,4133,28.0776,,C
119,1,3,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",male,29.97,1,0,376566,71.084,,C
321,1,2,"Butler, Mr. Reginald Fenton",male,17.28,0,0,349231,6.2306,F33,C
286,0,2,"Molson, Mr. Harry Markland",female,38.89,0,0,PC 17757,15.4156,,Q
279,0,3,"Moss, Mr. Albert Johan",male,80.0,0,0,11769,73.1405,,S
891,1,3,"Emir, Mr. Farred Chehab",male,26.43,0,0,349910,3.7864,,C
275,0,3,"Buss, Miss. Kate",male,32.17,0,0,233639,41.9253,,S
891,1,3,"Vovk, Mr. Janko",male,44.83,0,0,112058,87.4014,,C
817,0,3,"Ahlin, Mrs. Johan (Johanna Persdotter Larsson)",female,22.13,2,1,PC 17477,9.3538,C148,S
891,1,2,"Natsch, Mr. Charles H",male,,0,0,4133,180.753,,S
891,0,3,"Caldwell, Master. Alden Gates",female,28.4,1,0,36864,13.5716,,S
599,0,2,"Lindqvist, Mr. Eino William",male,60.4,0,0,PC 17755,207.916,D47,S
338,1,3,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",female,,0,1,349244,12.3767,B77,C
751,0,3,"Birkeland, Mr. Hans Martin Monsen",female,,1,2,14311,56.8091,F2,C
459,0,3,"Connolly, Miss. Kate",female,25.6,1,0,29105,10.0152,C85,Q
654,0,2,"Fahlstrom, Mr. Arne Jonas",male,44.7,1,2,2689,316.8008,F4,S
867,1,2,"Baclini, Miss. Eugenie",male,,1,1,28551,45.8057,,S
294,0,3,"Blackwell, Mr. Stephen Weart",male,,0,0,315098,23.2582,,C
312,1,1,"Guggenheim, Mr. Benjamin",female,,1,0,14311,84.0618,,S
260,0,3,"Moss, Mr. Albert Johan",male,29.2,1,0,364499,22.8265,,C
767,0,2,"Eustis, Miss. Elizabeth Mussey",male,,0,0,112277,14.132,,S
779,0,3,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",male,30.2,0,0,113781,10.0798,,C
269,1,2,"Humblen, Mr. Adolf Mathias Nicolai Olsen",female,32.81,0,0,113806,75.5237,B28,S
657,1,3,"Salkjelsvik, Miss. Anna Kristine",male,31.53,0,2,19950,9.5797,,S
891,0,3,"Horgan, Mr. John",male,67.53,0,0,17421,57.7548,,S
676,0,3,"Keefe, Mr. Arthur",male,62.76,3,0,113794,17.0048,C82,C
610,0,2,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",male,43.72,0,2,113806,71.3925,B41,S
590,0,3,"Andersson, Mr. August Edvard (""Wennerstrom"")",male,,0,0,14312,11.3885,C86,S
495,0,3,"Bourke, Miss. Mary",male,28.97,0,0,19928,9.9654,,S
680,0,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,28.22,0,0,330959,89.9155,E68,S
447,0,2,"Cairns, Mr. Alexander",female,46.63,1,0,367229,77.6352,D28,S
70,0,3,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,54.34,0,0,113776,100.8301,D50,Q
386,1,3,"Oreskovic, Miss. Marija",male,31.38,0,0,364848,9.7497,,S
801,0,3,"Meanwell, Miss. (Marion Ogden)",female,26.58,4,0,36973,1.1072,C22 C26,C
841,0,3,"Ponesell, Mr. Martin",female,32.05,0,0,347063,316.0183,,C
794,1,2,"Williams-Lambert, Mr. Fletcher Fellows",male,,0,2,113800,29.9833,,C
52,0,2,"Stone, Mrs. George Nelson (Martha Evelyn)",female,66.64,0,0,A/4. 39886,12.5306,F E69,S
872,0,2,"Dakic, Mr. Branko",female,75.77,1,0,16966,80.5944,,C
870,0,3,"Murphy, Miss. Katherine ""Kate""",male,,1,0,2678,79.8994,,S
562,0,3,"O'Driscoll, Miss. Bridget",female,54.39,5,0,230433,13.4395,C91,C
183,1,3,"Asplund, Master. Clarence Gustaf Hugo",female,48.92,0,0,113806,14.4112,,S
779,1,3,"Cavendish, Mr. Tyrell William",female,20.64,0,2,345783,5.2997,F G73,C
891,1,3,"Hansen, Mr. Henrik Juul",male,30.64,0,0,31028,9.6815,,Q
269,0,3,"Garfirth, Mr. John",male,31.13,1,0,16966,6.9092,B18,Q
278,1,3,"Rekic, Mr. Tido",female,23.07,0,0,250647,51.208,,C
649,0,3,"Dorking, Mr. Edward Arthur",female,0.42,0,0,2625,40.5975,,Q
219,1,2,"Edvardsson, Mr. Gustaf Hjalmar",male,31.86,1,0,113806,7.0598,,C
820,0,2,"Asim, Mr. Adola",male,45.98,0,3,7545,81.8071,B19,C
469,0,2,"Palsson, Miss. Stina Viola",male,17.85,8,0,A/5 21174,12.4793,B57 B59 B63 B66,S
735,0,2,"Stone, Mrs. George Nelson (Martha Evelyn)",male,,0,0,376564,11.4894,,S
891,1,3,"Lesurer, Mr. Gustave J",female,23.89,0,0,19943,19.6596,C123,S
891,0,3,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",female,27.17,0,0,113760,13.7797,,S
171,0,3,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,10.16,1,2,113050,17.4311,,S
732,0,3,"Lahtinen, Mrs. William (Anna Sylfven)",female,23.54,1,0,11813,18.3705,,S
163,1,3,"Hart, Mr. Henry",female,32.02,0,0,113760,32.704,,S
365,0,3,"Knight, Mr. Robert J",male,30.15,0,2,19950,23.4973,,S
805,0,3,"Lam, Mr. Len",female,32.11,1,2,7534,75.3001,,S
650,0,1,"Turcin, Mr. Stjepan",female,29.83,0,0,2649,67.6129,C99,Q
230,1,3,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",male,30.05,1,2,371362,68.6029,,S
850,0,3,"Kenyon, Mrs. Frederick R (Marion)",female,24.07,0,0,349240,8.9829,,S
786,0,2,"Taylor, Mr. Elmer Zebley",male,55.97,0,1,350035,113.6215,E24,S
272,0,3,"Hart, Mr. Henry",female,30.19,0,2,7598,15.0397,C45,S
667,0,1,"Harder, Mr. George Achilles",female,30.47,0,0,220845,9.8555,,S
419,0,3,"Rice, Master. Eugene",male,,1,0,4133,9.678,,S
248,1,3,"Hunt, Mr. George Henry",female,,1,0,S.O.C. 14879,31.3238,,S
750,0,3,"Mionoff, Mr. Stoytcho",female,,0,0,110152,100.7136,,S
484,1,2,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",female,29.43,1,0,315096,195.4615,C93,S
674,1,3,"Odahl, Mr. Nils Martin",female,31.63,0,0,364516,93.3002,,C
816,1,1,"Duran y More, Miss. Asuncion",male,28.17,0,0,19928,42.486,,C
867,1,3,"Kink-Heilmann, Miss. Luise Gretchen",male,32.59,0,0,35273,32.0361,,C
805,0,3,"van Billiard, Mr. Austin Blyler",female,28.88,0,0,110813,113.7578,,C
531,0,3,"Young, Miss. Marie Grice",female,49.69,2,0,347088,8.6909,,S
446,0,1,"Jermyn, Miss. Annie",female,27.25,0,2,370370,180.2286,A23,S
811,0,1,"Salonen, Mr. Johan Werner",female,62.36,4,0,243880,8.5336,C83,C
567,0,1,"Kimball, Mr. Edwin Nelson Jr",female,,0,0,110465,110.7291,A34,Q
213,0,2,"Newell, Mr. Arthur Webster",female,,0,0,A/4 45380,55.4583,,S
784,0,3,"Greenberg, Mr. Samuel",female,31.12,0,0,PC 17593,69.0594,D36,S
194,1,3,"Haas, Miss. Aloisia",female,30.68,0,2,A/5 2817,13.5958,,C
436,0,1,"Gronnestad, Mr. Daniel Danielsen",female,30.79,0,0,8475,4.6652,B57 B59 B63 B66,Q
262,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",male,29.71,0,0,347087,10.5176,B28,C
827,0,1,"van Billiard, Mr. Austin Blyler",female,80.0,0,0,113781,68.6602,,S
873,0,1,"Gilinski, Mr. Eliezer",female,32.07,1,0,24160,10.0522,C123,Q
782,0,3,"Bowen, Mr. David John ""Dai""",male,29.21,0,2,PC 17595,10.28,,S
755,0,1,"Pekoniemi, Mr. Edvard",female,22.37,0,0,17464,27.103,B28,C
244,0,3,"Smith, Miss. Marion Elsie",male,28.58,1,0,345572,11.3276,C65,Q
319,0,3,"Ivanoff, Mr. Kanio",female,58.22,1,0,3101295,35.996,,S
773,0,2,"Boulos, Mrs. Joseph (Sultana)",female,,0,0,SC/Paris 2163,10.0256,,S
860,0,2,"Long, Mr. Milton Clyde",male,,1,0,STON/O2. 3101279,75.6083,,S
858,0,2,"Landergren, Miss. Aurora Adelia",female,31.65,4,0,330931,19.2189,,S
598,0,2,"Bowerman, Miss. Elsie Edith",female,,0,0,SC 1748,29.7686,,S
763,0,3,"Gallagher, Mr. Martin",female,27.81,0,0,330958,40.2381,,S
44,0,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,63.4,1,2,113781,16.1518,,S
842,1,2,"Landergren, Miss. Aurora Adelia",male,29.5,0,0,7598,66.4261,,C
595,1,2,"Landergren, Miss. Aurora Adelia",female,22.69,0,3,368703,14.4564,B37,S
300,1,2,"Brewe, Dr. Arthur Jackson",male,74.05,1,2,24160,12.4074,,C
141,1,1,"Mudd, Mr. Thomas Charles",male,26.15,0,0,2671,7.7414,B4,C
567,0,2,"Lahoud, Mr. Sarkis",male,32.85,0,0,PC 17593,9.831,,S
286,1,3,"Williams-Lambert, Mr. Fletcher Fellows",male,,3,0,PC 17755,81.4896,,S
387,0,3,"Wiseman, Mr. Phillippe",female,24.05,1,0,31418,73.6583,D10 D12,S
615,0,2,"Jonsson, Mr. Carl",male,79.12,0,0,349243,15.415,,S
356,0,2,"Parrish, Mrs. (Lutie Davis)",male,28.84,0,2,17463,74.0267,,Q
503,1,1,"Ryan, Mr. Patrick",female,28.62,1,0,347082,66.6526,,Q
621,1,3,"Becker, Master. Richard F",female,46.92,3,0,371110,94.0346,D,S
891,0,2,"Mullens, Miss. Katherine ""Katie""",female,22.48,0,0,S.O./P.P. 3,12.6944,,C
261,0,2,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,24.09,1,0,350036,172.9976,B28,S
174,0,3,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,52.62,5,0,348123,253.8133,E38,C
891,0,3,"Ringhini, Mr. Sante",female,33.82,0,0,28206,83.4445,,C
504,0,1,"Kent, Mr. Edward Austin",male,25.58,0,0,2650,68.8576,C148,C
251,1,3,"Murdlin, Mr. Joseph",male,,0,0,113783,5.9351,B28,Q
891,1,1,"Jardin, Mr. Jose Neto",female,31.68,1,0,226593,18.9651,,S
756,0,1,"Touma, Mrs. Darwis (Hanne Youssef Razi)",male,63.56,0,0,31027,8.6821,B20,C
625,0,3,"Newell, Mr. Arthur Webster",female,25.95,0,0,PC 17757,18.8824,,C
788,0,1,"Johnson, Mr. Malkolm Joackim",male,32.42,5,1,36866,208.5734,,S
345,0,3,"Quick, Mrs. Frederick Charles (Jane Richards)",female,,0,0,110152,46.1181,,S
270,0,2,"Downton, Mr. William James",male,27.31,1,2,11751,80.7883,C90,C
245,0,1,"Moran, Mr. James",male,31.48,0,2,26707,6.3331,,Q
407,1,1,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",male,28.87,0,0,C.A. 29178,9.7857,B79,S
277,0,3,"Mannion, Miss. Margareth",male,,1,0,PC 17582,14.9756,,S
688,0,3,"Hood, Mr. Ambrose Jr",female,25.5,1,0,PC 17485,9.8211,,S
832,1,1,"Cavendish, Mr. Tyrell William",male,44.92,0,0,16966,35.1071,,C
502,1,3,"Moussa, Mrs. (Mantoura Boulos)",female,,0,0,350404,195.1594,,S
107,1,3,"Renouf, Mr. Peter Henry",female,31.2,3,0,113055,12.8379,E24,C
748,0,3,"Gustafsson, Mr. Johan Birger",female,71.57,0,2,F.C.C. 13531,14.4804,,C
891,0,3,"Dimic, Mr. Jovan",female,31.33,1,0,374887,72.4351,,Q
213,1,3,"Hunt, Mr. George Henry",female,66.95,0,0,243847,29.727,,C
484,1,3,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",male,34.99,0,0,112053,24.0067,,S
891,0,3,"Cameron, Miss. Clear Annie",female,26.64,1,0,STON/O 2. 3101294,66.2417,B22,S
792,1,3,"Simonius-Blumer, Col. Oberst Alfons",male,80.0,0,0,PC 17608,58.1791,,C
886,1,1,"Hoyt, Mr. Frederick Maxfield",male,23.1,0,0,11771,99.0622,A23,S
304,1,3,"Eklund, Mr. Hans Linus",female,30.94,0,0,349213,42.4318,,S
841,0,3,"Newell, Miss. Madeleine",female,62.74,1,0,113055,57.5381,C125,S
628,1,3,"Chaffee, Mr. Herbert Fuller",female,31.35,0,0,113776,107.2103,,C
744,1,3,"Moran, Mr. Daniel J",male,,0,0,382652,57.9151,,S
205,0,1,"Moran, Mr. Daniel J",male,28.93,4,1,364500,71.1852,B96 B98,C
236,1,3,"Sage, Mr. Frederick",male,31.44,1,2,CA. 2343,9.7268,,S
671,0,3,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,27.8,0,0,113798,30.6433,,S
367,1,2,"Andersson, Miss. Ellis Anna Maria",male,49.53,3,0,35852,128.8656,D20,S
539,0,3,"Bishop, Mrs. Dickinson H (Helen Walton)",female,29.27,0,0,4138,9.8808,F4,Q
862,1,3,"Lemore, Mrs. (Amelia Milley)",female,,0,1,349242,9.8592,B86,S
266,1,1,"Kenyon, Mrs. Frederick R (Marion)",male,44.22,0,0,19950,12.9418,,S
803,0,2,"Asplund, Master. Edvin Rojj Felix",male,,1,0,349243,6.7795,C123,C
28,1,3,"Reeves, Mr. David",male,30.92,0,2,364848,8.5384,C47,C
891,0,1,"Banfield, Mr. Frederick James",female,,4,0,5727,22.9891,,S
210,0,1,"Newsom, Miss. Helen Monypeny",male,30.84,1,1,SC/PARIS 2167,145.184,,C
266,0,2,"Goodwin, Master. William Frederick",male,28.9,0,2,312991,59.5839,,Q
711,1,1,"Sjoblom, Miss. Anna Sofia",female,59.6,0,0,362316,60.1055,B20,C
414,1,1,"Andrew, Mr. Edgardo Samuel",male,,3,0,349224,8.3213,D49,C
621,0,3,"Meyer, Mr. Edgar Joseph",female,31.19,1,0,2647,18.3199,,S
523,0,3,"Marechal, Mr. Pierre",male,28.6,0,0,376564,70.6639,,S
891,1,3,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",male,30.24,0,0,19943,23.2787,,C
811,0,3,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,26.25,0,0,SC/AH 3085,12.8702,A32,S
630,0,1,"Allum, Mr. Owen George",female,47.9,1,0,248706,27.8758,C32,S
583,0,1,"Oreskovic, Miss. Marija",female,30.52,1,0,112050,88.4561,,S
855,0,1,"Anderson, Mr. Harry",female,,1,0,113794,99.2857,,S
891,0,2,"Ford, Miss. Robina Maggie ""Ruby""",male,26.48,0,0,28425,37.3235,,S
863,0,3,"Serepeca, Miss. Augusta",female,,0,0,250652,79.2048,B28,S
343,1,1,"Webber, Mr. James",female,,0,0,345774,60.5959,,S
872,0,3,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",female,54.03,4,0,362316,61.6606,,S
826,0,1,"Kraeff, Mr. Theodor",female,21.84,0,0,3101295,114.2631,,S
119,0,3,"Denkoff, Mr. Mitto",female,64.97,1,0,315098,108.2272,,S
857,0,2,"Clifford, Mr. George Quincy",female,26.81,0,2,24160,137.1016,B96 B98,S
785,0,2,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",female,29.61,0,2,C 4001,230.9993,C54,C
318,0,2,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",female,17.81,3,0,315084,61.3151,C93,S
891,1,2,"Kelly, Mr. James",male,32.31,1,0,244361,14.3667,,C
436,0,2,"Shutes, Miss. Elizabeth W",female,46.19,2,2,12749,10.7961,,Q
881,0,1,"Rood, Mr. Hugh Roscoe",male,40.2,0,2,17453,7.8678,,S
190,0,1,"Mack, Mrs. (Mary)",female,14.68,0,0,248731,7.9663,A20,C
629,1,1,"Toomey, Miss. Ellen",female,29.53,0,0,2669,239.2214,D36,Q
891,0,3,"Moss, Mr. Albert Johan",male,32.46,0,0,113789,64.8765,,S
627,1,3,"Lefebre, Master. Henry Forbes",female,67.28,0,0,26360,16.1754,B73,Q
385,0,3,"White, Mr. Richard Frasar",female,42.27,1,1,65306,12.5672,B80,S
786,1,3,"Boulos, Mr. Hanna",male,12.51,0,0,2661,235.6195,,C
348,0,1,"Sirota, Mr. Maurice",male,68.44,0,0,330931,45.8604,,S
866,1,3,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",male,45.15,4,0,C.A. 31921,81.7036,,C
149,1,2,"Newell, Mr. Arthur Webster",female,32.05,0,0,PC 17601,57.2929,B51 B53 B55,C
823,1,3,"Skoog, Miss. Margit Elizabeth",male,31.19,1,0,113760,80.1298,A31,C
214,0,1,"Leader, Dr. Alice (Farnham)",female,21.46,1,0,349212,157.8411,,S
238,0,2,"Danoff, Mr. Yoto",male,42.07,0,0,345777,19.8169,,C
718,1,1,"Bazzani, Miss. Albina",female,5.26,0,0,A/5 21172,197.8304,,S
572,1,3,"Mudd, Mr. Thomas Charles",male,32.44,0,0,SOTON/OQ 392089,56.2924,,C
891,0,1,"Peter, Miss. Anna",female,31.03,0,2,A/5. 3337,205.6415,,
891,0,2,"Burns, Miss. Elizabeth Margaret",male,48.59,0,0,PC 17593,73.1637,,C
861,0,3,"Greenfield, Mr. William Bertram",male,,1,0,A/5. 3336,83.224,,S
854,0,1,"Jensen, Mr. Niels Peder",female,76.91,1,0,367226,16.0128,,C
750,1,3,"Somerton, Mr. Francis William",male,,1,0,STON/O2. 3101271,66.5306,,S
264,0,3,"Pears, Mrs. Thomas (Edith Wearne)",male,14.52,4,0,349208,63.6094,,S
277,1,3,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",male,,1,0,220845,75.8852,,S
159,1,3,"Dodge, Master. Washington",male,44.64,3,0,17421,168.6279,,S
680,0,3,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,30.35,3,0,350046,16.8685,,S
274,1,3,"Icard, Miss. Amelie",male,25.07,1,0,F.C.C. 13528,74.3636,,S
891,0,3,"Olsvigen, Mr. Thor Anderson",female,25.93,1,0,347073,83.9788,,C
832,1,2,"Kimball, Mr. Edwin Nelson Jr",female,31.65,1,2,4138,12.3078,,C
891,1,1,"Rekic, Mr. Tido",female,,1,1,PC 17572,67.9008,,S
587,0,1,"Harper, Rev. John",female,30.25,0,2,112052,10.9896,,S
785,1,3,"Pettersson, Miss. Ellen Natalia",male,68.23,0,0,112050,177.8655,,C
257,0,3,"Nysten, Miss. Anna Sofia",male,27.64,0,0,PC 17761,11.3163,D33,Q
204,0,2,"Mionoff, Mr. Stoytcho",male,31.72,0,0,113572,73.9655,B38,S
777,1,2,"Dick, Mrs. Albert Adrian (Vera Gillespie)",male,31.61,0,0,350048,93.1537,C50,C
673,0,2,"Pears, Mrs. Thomas (Edith Wearne)",female,31.16,0,0,PC 17760,81.7779,,C
170,1,3,"Plotcharsky, Mr. Vasil",male,30.05,1,0,113514,10.2777,,C
891,1,2,"Carter, Mrs. William Ernest (Lucile Polk)",female,26.55,0,0,36864,9.5378,,C
549,1,3,"Blank, Mr. Henry",male,75.68,1,0,1601,11.7591,,C
891,0,2,"Sage, Miss. Stella Anna",female,,0,0,367230,254.9095,,C
197,0,3,"Bazzani, Miss. Albina",female,57.06,1,0,110152,67.5161,,S
820,1,3,"Dantcheff, Mr. Ristiu",female,31.73,0,2,236171,148.1131,B51 B53 B55,S
315,0,1,"Dick, Mr. Albert Adrian",female,27.1,1,0,349210,458.4289,,S
740,1,3,"Beesley, Mr. Lawrence",female,,0,0,371110,14.1959,,Q
774,1,2,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",male,11.24,1,2,110152,131.5384,,C
859,1,3,"Lurette, Miss. Elise",male,7.66,3,1,358585,4.9016,,C
188,1,1,"Baxter, Mr. Quigg Edmond",female,32.05,0,0,Fa 265302,66.1711,,S
757,0,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",male,,4,0,SOTON/O.Q. 3101307,210.294,,S
247,0,2,"Colley, Mr. Edward Pomeroy",male,31.07,1,0,347054,10.6385,,S
839,0,3,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",male,31.91,0,0,17474,44.297,C23 C25 C27,C
660,1,2,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",female,32.13,0,1,363592,66.3579,,C
235,0,3,"Hagland, Mr. Ingvald Olai Olsen",female,15.07,1,2,113572,20.2797,B102,C
398,0,3,"Goldschmidt, Mr. George B",female,65.37,1,0,19947,55.4631,,C
335,1,3,"Bourke, Mrs. John (Catherine)",male,,1,0,33638,69.4769,,S
883,1,2,"Icard, Miss. Amelie",male,72.98,0,0,234818,32.0166,,S
681,1,3,"Drazenoic, Mr. Jozef",male,78.8,0,0,S.O.C. 14879,50.3552,,C
768,0,2,"Shellard, Mr. Frederick William",female,31.18,1,1,113783,14.8949,,Q
859,0,3,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",male,,1,0,2677,56.7649,,C
206,0,3,"Elsbury, Mr. William James",male,19.55,1,0,2685,22.2019,D,C
302,1,1,"Andersson, Master. Sigvard Harald Elias",male,22.93,0,0,17465,11.6198,,Q
454,1,1,"Kent, Mr. Edward Austin",male,44.87,0,0,3101278,87.6032,A26,C
210,0,3,"Cook, Mr. Jacob",female,26.59,2,0,PC 17572,31.3303,B58 B60,Q
727,1,3,"Aks, Mrs. Sam (Leah Rosen)",female,38.74,0,0,A/5. 3336,12.6334,F G73,Q
837,1,1,"Goldsmith, Master. Frank John William ""Frankie""",female,20.43,5,2,17453,50.9418,C110,S
138,0,3,"Hoyt, Mr. Frederick Maxfield",female,31.28,0,2,65304,19.3392,,S
716,0,3,"Allen, Miss. Elisabeth Walton",female,,0,0,PC 17476,78.4959,C123,S
874,1,3,"Artagaveytia, Mr. Ramon",female,,0,0,345773,24.9486,,C
862,0,2,"Jensen, Mr. Hans Peder",female,23.88,0,0,376564,90.455,,S
301,0,2,"Pengelly, Mr. Frederick William",female,67.6,0,0,315088,82.6109,B28,S
732,1,1,"Rice, Master. Eric",female,65.97,0,2,19996,10.7614,C125,Q
262,1,2,"Harper, Miss. Annie Jessie ""Nina""",male,41.95,0,0,349201,7.6103,,S
891,0,2,"Peters, Miss. Katie",male,,0,0,111361,13.5688,,S
468,1,3,"Hickman, Mr. Stanley George",male,28.04,1,0,CA. 2343,225.77,C93,Q
366,1,3,"Samaan, Mr. Youssef",male,,0,0,230136,29.1396,,S
237,1,3,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,39.59,4,0,244270,32.8406,C78,S
589,0,3,"Karun, Miss. Manca",female,31.27,5,2,28206,11.5398,E50,S
143,1,3,"Johnson, Miss. Eleanor Ileen",male,,0,0,382652,26.9964,C23 C25 C27,S
617,1,3,"Waelens, Mr. Achille",female,31.01,0,0,2699,25.3153,E40,C
797,1,3,"McCoy, Miss. Agnes",male,29.27,0,0,11752,32.8287,,C
