PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1,1,3,"Elsbury, Mr. William James",male,,0,0,349217,121.7127,,C
804,1,1,"Newell, Mr. Arthur Webster",male,31.45,0,1,367231,11.4146,,Q
697,1,3,"Corn, Mr. Harry",female,,0,0,2678,3.7414,,S
273,1,3,"Pears, Mrs. Thomas (Edith Wearne)",male,43.14,0,0,112277,14.7513,C45,S
672,1,3,"Elias, Mr. Tannous",male,22.64,0,0,113781,15.2609,B82 B84,S
738,1,1,"Coleff, Mr. Peju",male,,0,0,17465,39.5531,,S
353,1,3,"Silvey, Mrs. William Baird (Alice Munger)",male,26.37,1,0,112058,86.3602,E25,S
787,0,3,"West, Mrs. Edwy Arthur (Ada Mary Worth)",male,,0,1,SC/Paris 2163,9.3786,D33,C
662,1,3,"Pettersson, Miss. Ellen Natalia",male,29.63,0,0,371110,22.3716,,C
643,1,3,"McEvoy, Mr. Michael",male,28.96,1,2,11752,6.2794,B30,S
753,0,3,"Smith, Mr. Thomas",male,30.9,0,2,113776,16.5081,,C
347,1,1,"Collander, Mr. Erik Gustaf",female,,1,0,S.C./A.4. 23567,34.7439,,S
511,1,1,"Cumings, Mrs. John Bradley (Florence Briggs Thayer)",male,16.03,0,0,113806,15.1081,,C
664,1,3,"O'Dwyer, Miss. Ellen ""Nellie""",male,26.89,0,1,315097,9.2014,,Q
538,0,3,"Boulos, Mrs. Joseph (Sultana)",male,20.45,1,0,C.A. 37671,10.0438,C85,S
360,1,2,"Icard, Miss. Amelie",male,,0,0,347088,16.0507,,C
200,0,2,"Sagesser, Mlle. Emma",male,30.47,1,0,P/PP 3381,92.7858,B35,C
238,1,1,"Karun, Miss. Manca",female,56.85,0,0,226593,28.5642,D33,Q
188,1,3,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",male,25.43,1,1,F.C.C. 13531,14.1301,B39,C
136,1,2,"Moor, Master. Meier",male,22.28,1,0,113050,38.2642,,S
546,1,3,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",female,29.09,0,1,C.A. 24579,122.9325,,S
600,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",male,29.25,1,0,371060,5.4558,E44,C
587,1,1,"Elias, Mr. Tannous",male,22.49,0,1,347082,2.891,,S
570,1,3,"Williams, Mr. Charles Eugene",male,17.83,0,0,349201,15.5459,,S
417,1,2,"Bracken, Mr. James H",male,,0,0,A/5. 3336,11.4535,B28,
92,1,1,"Clifford, Mr. George Quincy",female,27.95,0,0,370376,29.2173,,C
627,1,2,"Spencer, Mrs. William Augustus (Marie Eugenie)",male,36.36,0,0,113789,84.9485,,S
456,1,3,"Millet, Mr. Francis Davis",male,,1,0,36947,4.1469,,S
50,1,3,"Lennon, Mr. Denis",female,,0,2,345774,3.9227,D45,S
390,1,3,"Coleff, Mr. Peju",male,20.55,0,2,219533,32.0868,,C
357,0,3,"Hagland, Mr. Konrad Mathias Reiersen",male,25.08,0,0,17453,27.4175,,C
169,1,1,"Christy, Miss. Julie Rachel",male,30.0,1,0,PC 17755,40.2702,,S
722,0,2,"Andersson, Miss. Ingeborg Constanzia",male,,0,0,26707,14.3704,,S
491,0,3,"Lindahl, Miss. Agda Thorilda Viktoria",male,31.32,1,0,SOTON/O.Q. 3101306,5.124,E34,S
191,1,1,"Ford, Mr. William Neal",male,18.32,0,1,364516,10.9924,,
1,1,2,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",female,,0,0,113787,0.0,,S
104,1,3,"Andreasson, Mr. Paul Edvin",female,,3,0,113505,10.584,E38,S
561,1,3,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",male,22.05,0,0,239853,48.7479,C125,C
237,1,3,"Knight, Mr. Robert J",male,15.7,0,0,29106,10.7643,E17,S
162,1,3,"Frolicher-Stehli, Mr. Maxmillian",male,40.58,0,0,W./C. 6607,14.4231,E67,S
294,1,2,"Sandstrom, Miss. Marguerite Rut",male,32.9,0,0,4135,31.7893,,S
114,1,3,"Johnson, Miss. Eleanor Ileen",male,33.06,1,0,371110,75.6443,,S
1,1,1,"West, Miss. Constance Mirium",male,,1,0,PC 17569,7.2937,,S
707,1,3,"Lindqvist, Mr. Eino William",male,26.6,0,4,113514,11.0766,,Q
732,1,3,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",male,5.06,0,0,PC 17569,93.2891,B69,Q
432,1,2,"Moubarek, Master. Gerios",female,7.83,0,0,113056,118.9046,D19,Q
527,1,2,"Jacobsohn, Mr. Sidney Samuel",male,28.57,0,0,S.O./P.P. 751,10.1026,F E69,S
423,1,3,"Smith, Mr. Thomas",male,30.79,1,4,228414,47.3001,A19,C
213,1,3,"Francatelli, Miss. Laura Mabel",male,,0,0,S.O./P.P. 3,6.7148,,S
312,1,3,"Coelho, Mr. Domingos Fernandeo",male,,0,2,372622,7.7104,B37,Q
9,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",male,59.47,0,0,PC 17761,28.7261,,Q
80,0,2,"Fortune, Miss. Alice Elizabeth",male,56.95,0,0,CA. 2343,36.9572,B37,S
528,1,2,"Butt, Major. Archibald Willingham",female,46.69,0,0,36947,31.6598,B28,C
396,1,3,"Burns, Miss. Elizabeth Margaret",male,28.5,0,0,315089,11.5362,,C
146,1,3,"Stone, Mrs. George Nelson (Martha Evelyn)",female,27.26,0,0,28551,10.6895,,S
349,1,3,"Fischer, Mr. Eberhard Thelander",male,30.52,0,0,111428,11.7681,,S
65,1,3,"Oreskovic, Mr. Luka",female,27.08,0,0,113803,5.6162,,C
184,1,2,"Hickman, Mr. Lewis",male,11.54,0,0,239853,19.2485,,Q
875,1,1,"Gill, Mr. John William",male,26.18,0,2,PC 17757,3.3261,,C
179,1,1,"Coleff, Mr. Satio",female,30.1,0,2,2668,11.1255,,S
628,1,2,"Allen, Miss. Elisabeth Walton",female,23.9,0,0,4134,9.9201,A23,Q
830,0,1,"Sutton, Mr. Frederick",male,0.42,1,0,S.W./PP 752,0.8406,B30,C
515,1,2,"Maioni, Miss. Roberta",male,30.76,0,0,367226,86.0606,,C
554,1,2,"Edvardsson, Mr. Gustaf Hjalmar",male,,0,0,323592,19.8775,,S
113,1,2,"Yousif, Mr. Wazli",male,17.14,0,0,PC 17477,14.2491,,C
495,1,3,"Salkjelsvik, Miss. Anna Kristine",male,,0,0,347082,1.0,,S
589,0,1,"Harrington, Mr. Charles H",male,21.96,1,0,PC 17475,8.0612,E24,Q
348,1,2,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",male,23.59,1,0,110413,33.8725,,S
727,1,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",male,26.89,0,2,PC 17485,5.694,,S
780,0,3,"Bowen, Mr. David John ""Dai""",male,,0,2,11751,10.8409,,C
91,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",female,51.5,0,0,2674,68.5722,,S
315,1,1,"Harknett, Miss. Alice Phoebe",male,30.79,0,0,11774,16.0863,B5,S
615,1,3,"Connors, Mr. Patrick",female,,1,0,3411,6.9292,,S
292,1,1,"Andrew, Mr. Edgardo Samuel",male,31.95,1,0,248698,40.066,,S
520,1,3,"Panula, Master. Juha Niilo",male,76.82,1,2,348123,1.8803,,Q
632,0,1,"Kiernan, Mr. Philip",female,24.68,0,0,113572,12.7091,,C
169,1,2,"Harknett, Miss. Alice Phoebe",male,25.17,1,0,2693,82.9357,,C
270,1,2,"Lurette, Miss. Elise",male,27.43,0,0,3101298,50.7372,,C
245,1,3,"Woolner, Mr. Hugh",female,,0,1,111361,4.7072,,S
137,1,3,"Widegren, Mr. Carl/Charles Peter",female,,0,0,11751,3.2275,,S
652,1,3,"Andrews, Mr. Thomas Jr",male,,0,0,110413,0.0,,S
12,1,3,"Richard, Mr. Emile",female,25.83,1,0,4133,26.3638,,S
331,1,3,"Campbell, Mr. William",male,53.09,0,0,370365,36.7193,,S
618,1,3,"Ward, Miss. Anna",male,19.69,3,0,364849,34.4802,A24,S
715,1,1,"Gheorgheff, Mr. Stanio",female,,0,0,250649,9.8448,,S
259,1,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",male,28.08,1,0,SC/Paris 2123,74.3488,,S
687,1,2,"Petroff, Mr. Nedelio",male,21.22,1,0,382649,66.9622,,Q
670,0,3,"Dick, Mr. Albert Adrian",male,67.44,1,0,PC 17600,64.7695,,S
885,1,3,"Eitemiller, Mr. George Floyd",male,39.24,1,6,A/5. 3337,8.7322,,C
395,1,2,"Leader, Dr. Alice (Farnham)",male,32.34,1,0,343275,84.9343,A16,C
364,1,3,"Cribb, Mr. John Hatfield",male,32.64,0,0,347085,396.7419,,S
586,1,3,"Bonnell, Miss. Elizabeth",male,29.52,1,1,367228,9.4721,,S
776,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,,0,2,24160,78.5434,C83,C
716,1,3,"Hart, Mr. Benjamin",male,,0,0,2908,14.5894,,S
699,1,3,"Bowerman, Miss. Elsie Edith",male,,0,1,PC 17592,84.3698,D33,C
117,1,3,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",male,,1,2,350052,32.5928,B28,S
371,1,2,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",male,38.27,0,0,370365,9.2638,E33,C
686,1,1,"Elias, Mr. Joseph Jr",female,24.73,0,0,230136,15.9263,,S
470,1,2,"Ali, Mr. Ahmed",female,,1,0,19988,9.1552,C78,Q
430,1,2,"Naidenoff, Mr. Penko",male,29.97,0,0,2700,12.5794,E58,S
1,1,2,"Ryerson, Miss. Susan Parker ""Suzette""",female,8.38,0,0,312993,19.9325,,S
333,1,3,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",male,9.63,0,0,2699,26.9539,D49,S
361,1,3,"Shelley, Mrs. William (Imanita Parrish Hall)",female,,0,0,11967,1.4609,E67,S
350,1,3,"West, Mrs. Edwy Arthur (Ada Mary Worth)",male,,0,0,2668,7.0357,,S
392,1,1,"Nirva, Mr. Iisakki Antino Aijo",male,24.38,0,0,345764,12.3681,E49,C
337,1,1,"Hickman, Mr. Leonard Mark",female,30.64,0,0,PC 17569,18.934,,S
340,0,2,"Dean, Mr. Bertram Frank",male,22.19,0,0,348123,31.1794,,S
183,1,2,"Skoog, Miss. Mabel",male,22.22,0,0,230080,14.3937,,S
103,0,3,"Osen, Mr. Olaf Elon",female,31.69,1,0,248723,7.1457,B82 B84,S
557,1,1,"Moor, Master. Meier",female,30.08,0,0,2651,24.8028,B41,S
160,1,2,"Eklund, Mr. Hans Linus",female,,0,2,345777,11.0712,,S
656,0,3,"O'Connor, Mr. Maurice",male,48.3,0,0,239854,48.1711,,Q
337,1,3,"Van der hoef, Mr. Wyckoff",female,25.38,0,0,PC 17572,176.7914,B39,S
526,1,3,"Marechal, Mr. Pierre",male,43.59,1,0,237798,99.1259,,C
482,1,3,"Nakid, Mr. Sahid",male,16.48,0,0,11767,10.5552,,S
142,1,3,"Carter, Mrs. William Ernest (Lucile Polk)",male,,0,0,2649,2.3969,,C
336,1,2,"Glynn, Miss. Mary Agatha",male,29.84,0,0,345773,398.3706,B96 B98,S
685,1,3,"Barber, Miss. Ellen ""Nellie""",male,,0,0,7552,19.0129,,S
644,1,1,"Silverthorne, Mr. Spencer Victor",male,20.32,0,0,A./5. 3235,16.5145,,S
764,1,2,"Behr, Mr. Karl Howell",male,20.35,0,0,250652,57.6908,,S
597,1,3,"Saad, Mr. Khalil",female,36.42,1,0,6563,15.5887,D28,S
565,1,2,"Fortune, Miss. Mabel Helen",male,32.86,3,0,C.A. 33111,15.0201,C2,S
695,1,3,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",male,23.42,0,0,17453,39.9079,,Q
366,0,2,"Fox, Mr. Stanley Hubert",male,21.38,1,0,349233,10.5823,,S
116,1,1,"Balkic, Mr. Cerin",female,,0,1,SOTON/O.Q. 3101306,21.7744,,S
252,1,3,"Compton, Miss. Sara Rebecca",male,29.43,0,0,36928,44.8111,,S
276,1,3,"Willey, Mr. Edward",female,31.7,1,0,SW/PP 751,13.1783,,Q
743,1,3,"Leyson, Mr. Robert William Norman",male,22.53,0,1,330931,104.6221,A34,S
739,1,3,"Gill, Mr. John William",female,40.02,1,0,315151,99.5332,,S
497,1,2,"Canavan, Miss. Mary",male,16.85,0,0,36963,6.7174,,
543,1,1,"Crease, Mr. Ernest James",male,23.62,0,0,PC 17585,14.7545,,C
361,1,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,22.8,1,0,693,13.0594,D11,Q
613,1,1,"Adams, Mr. John",male,23.35,0,0,382651,48.0137,,S
838,1,3,"Goldenberg, Mr. Samuel L",female,,0,0,28206,175.5699,A6,C
647,1,1,"Zabour, Miss. Thamine",female,30.91,0,0,PC 17612,23.2155,,S
61,1,1,"Van der hoef, Mr. Wyckoff",female,26.01,0,0,9234,7.6904,C128,S
382,0,3,"Gillespie, Mr. William Henry",female,31.24,0,0,PC 17758,7.6267,,C
676,1,2,"Newell, Miss. Marjorie",male,37.51,2,0,341826,94.3801,,C
314,1,3,"Ball, Mrs. (Ada E Hall)",male,31.91,0,0,PC 17572,80.8266,,S
742,1,3,"Coleff, Mr. Satio",female,23.48,1,0,347082,7.7397,,S
332,1,1,"Staneff, Mr. Ivan",female,14.25,0,1,W./C. 6608,15.9753,,S
203,1,3,"Nye, Mrs. (Elizabeth Ramell)",male,20.6,0,1,CA. 2343,82.1839,F33,S
271,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",female,23.55,0,0,371060,13.6132,,S
546,1,3,"Natsch, Mr. Charles H",male,,0,0,CA 2144,1.7353,,S
374,1,1,"Nasser, Mrs. Nicholas (Adele Achem)",male,3.38,1,2,PC 17755,6.7226,,S
287,0,1,"Harris, Mr. George",female,30.15,0,0,2668,6.0399,E10,Q
530,1,1,"Wiseman, Mr. Phillippe",female,17.65,0,0,315084,8.3462,,C
154,1,3,"Lehmann, Miss. Bertha",male,29.72,0,0,113781,10.3902,,S
155,1,1,"Dick, Mr. Albert Adrian",male,,1,1,363291,9.8474,,
22,1,2,"Peter, Miss. Anna",male,30.08,1,0,330979,15.7406,A32,S
528,1,2,"Lurette, Miss. Elise",female,,0,0,LINE,6.0219,,C
471,1,3,"Kelly, Miss. Mary",male,43.92,0,0,PC 17610,14.4057,,S
320,1,3,"Celotti, Mr. Francesco",male,21.89,0,4,315096,8.8209,B42,Q
87,1,3,"Morley, Mr. William",male,17.09,0,0,348124,12.9222,,S
668,0,3,"Garfirth, Mr. John",male,29.84,0,0,2661,8.7784,,C
306,1,3,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",male,21.31,0,0,A/S 2816,78.7924,,S
638,1,1,"Maisner, Mr. Simon",male,,0,0,113572,68.0717,C123,
471,1,2,"Buss, Miss. Kate",male,53.13,1,0,113789,11.1819,,C
672,0,1,"Rice, Master. Arthur",male,32.07,0,1,230080,36.3665,,S
750,1,2,"Hamalainen, Master. Viljo",male,74.46,0,1,19928,12.4122,,S
6,1,2,"Widener, Mr. Harry Elkins",male,,0,0,2648,2.891,,S
624,1,3,"Blank, Mr. Henry",female,26.47,0,0,347082,7.023,,S
262,1,3,"Sivic, Mr. Husein",male,21.28,1,0,2627,11.2311,,S
738,1,2,"Paulner, Mr. Uscher",male,19.61,0,0,382649,14.0937,,S
300,0,3,"Heikkinen, Miss. Laina",female,,0,0,341826,13.5287,B101,S
50,1,3,"Vander Planke, Miss. Augusta Maria",male,27.27,0,0,C.A. 6212,40.3524,,S
496,0,1,"Fortune, Mr. Mark",male,41.14,0,0,244252,146.6663,,C
68,1,3,"Blank, Mr. Henry",male,22.12,0,0,PC 17593,85.2831,,C
68,1,3,"Panula, Mr. Jaako Arnold",male,30.45,0,2,3101264,11.5759,B35,C
319,1,3,"Fortune, Mr. Mark",male,20.99,0,0,347078,18.8492,,S
452,1,3,"Reuchlin, Jonkheer. John George",female,29.02,0,1,2650,10.3486,,C
68,1,3,"Mitchell, Mr. Henry Michael",male,18.54,1,0,2674,26.7967,,S
628,1,3,"Goodwin, Mr. Charles Edward",male,,0,2,343275,11.7718,E34,S
1,1,1,"Sawyer, Mr. Frederick Charles",male,54.1,0,0,347082,5.7666,,S
47,1,2,"Calic, Mr. Petar",male,79.0,0,0,19988,13.3666,,S
29,1,2,"Andersson, Miss. Ingeborg Constanzia",male,31.07,1,0,33638,6.5755,,S
420,1,1,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",male,60.74,0,1,3101295,81.3182,C83,Q
9,0,3,"Glynn, Miss. Mary Agatha",male,29.72,1,2,113773,7.121,D30,S
1,1,3,"Hamalainen, Mrs. William (Anna)",male,20.26,0,1,2908,9.253,,C
553,1,3,"Nilsson, Miss. Helmina Josefina",female,46.33,0,0,248698,10.4756,,S
472,1,3,"Kelly, Miss. Anna Katherine ""Annie Kate""",male,20.58,0,0,350026,15.9042,B22,S
543,1,3,"Waelens, Mr. Achille",female,31.2,0,0,392096,88.6963,B77,S
692,1,3,"Dahl, Mr. Karl Edwart",male,14.73,0,0,35273,92.5381,C83,C
243,1,1,"Lulic, Mr. Nikola",male,,1,2,PC 17569,27.4023,C103,S
236,1,3,"Touma, Mrs. Darwis (Hanne Youssef Razi)",male,29.21,1,0,370371,35.1885,B5,S
173,1,2,"Pengelly, Mr. Frederick William",male,49.13,0,0,S.O./P.P. 3,13.7142,A5,S
452,1,1,"Richard, Mr. Emile",male,,1,0,C.A. 24579,64.7219,C92,Q
205,1,3,"Butt, Major. Archibald Willingham",male,28.61,0,0,237442,8.9675,,S
647,1,1,"Parkes, Mr. Francis ""Frank""",male,24.01,1,0,111320,72.5843,,C
732,1,3,"Troutt, Miss. Edwina Celia ""Winnie""",female,29.81,0,0,248698,11.5425,D35,S
66,1,3,"Dahl, Mr. Karl Edwart",male,,0,0,PC 17485,20.6595,,S
377,1,3,"Isham, Miss. Ann Elizabeth",male,24.89,1,0,349234,7.3546,,S
495,1,3,"Frolicher, Miss. Hedwig Margaritha",male,,0,0,1601,3.6075,,S
283,1,1,"Holverson, Mr. Alexander Oskar",male,20.39,0,0,CA. 2343,25.178,,Q
270,1,1,"Francatelli, Miss. Laura Mabel",female,18.7,0,0,371110,25.9182,,C
73,1,3,"Beavan, Mr. William Thomas",male,19.16,0,0,367230,79.4593,,S
389,0,2,"Ball, Mrs. (Ada E Hall)",male,21.01,0,2,349240,12.4108,C30,
704,1,2,"McCoy, Miss. Agnes",male,42.07,1,0,A/5. 2151,98.0127,A32,S
77,1,3,"Ekstrom, Mr. Johan",female,56.95,0,0,113803,11.9924,B80,S
41,1,3,"Brocklebank, Mr. William Alfred",female,,0,0,2629,81.1136,B28,S
390,1,3,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,30.24,1,0,371110,87.2495,,S
154,1,3,"Crosby, Miss. Harriet R",male,,0,0,350035,12.237,C30,S
1,1,3,"Attalah, Miss. Malake",male,23.17,1,0,112050,6.6582,C83,C
337,1,1,"Andersen-Jensen, Miss. Carla Christine Nielsine",male,,0,0,17421,11.3791,D33,S
756,1,3,"Denkoff, Mr. Mitto",male,22.16,0,2,330980,60.977,B37,S
762,1,3,"Daly, Mr. Peter Denis ",female,30.09,1,0,27267,3.8852,,S
801,1,3,"Hamalainen, Mrs. William (Anna)",male,30.56,1,0,CA 2144,10.4752,,C
97,1,2,"Cribb, Mr. John Hatfield",female,45.16,0,1,349204,14.837,A6,S
