PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
232,1,1,"Dahlberg, Miss. Gerda Ulrika",female,31.41,0,0,C.A. 17248,146.2351,,S
337,1,3,"Lindahl, Miss. Agda Thorilda Viktoria",male,18.02,0,0,4133,9.3842,,S
581,1,2,"Boulos, Mr. Hanna",male,31.05,0,0,36568,13.5778,D36,
403,1,1,"Rice, Master. George Hugh",male,36.34,0,0,W./C. 6608,22.3663,,S
143,1,1,"Icard, Miss. Amelie",male,55.65,0,0,28220,117.1572,,C
131,1,2,"Yousseff, Mr. Gerious",male,43.84,0,0,113781,38.8494,C32,S
209,0,3,"Lulic, Mr. Nikola",male,18.94,1,0,A/5. 3337,74.4666,B96 B98,C
36,1,3,"Goldsmith, Master. Frank John William ""Frankie""",female,22.49,0,0,113043,8.9294,E58,S
469,1,2,"Carlsson, Mr. Frans Olof",male,33.4,1,0,349204,35.5457,E36,S
303,1,1,"Webber, Mr. James",female,,0,0,347068,10.0551,,Q
204,0,2,"Niskanen, Mr. Juha",female,20.16,0,0,113806,10.1487,,S
36,0,3,"Hendekovic, Mr. Ignjac",female,23.05,0,2,382652,16.0173,C124,S
891,1,1,"Dean, Mr. Bertram Frank",male,76.5,2,0,347088,207.4053,,Q
317,1,3,"Cardeza, Mr. Thomas Drake Martinez",female,32.95,0,0,S.O./P.P. 751,11.8068,,S
11,1,3,"Dooley, Mr. Patrick",male,28.67,0,0,330932,6.8685,,S
205,1,3,"Homer, Mr. Harry (""Mr E Haven"")",male,16.99,0,0,315037,195.0588,,S
865,0,3,"Webber, Miss. Susan",male,31.9,0,0,345777,17.2517,,C
314,0,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",male,21.45,0,0,PC 17599,10.3322,C124,C
667,1,1,"Davis, Miss. Mary",female,26.67,0,0,349222,5.6308,E34,S
473,1,2,"Gee, Mr. Arthur H",female,,0,1,349233,9.0504,C106,S
98,1,2,"Crease, Mr. Ernest James",female,27.2,0,0,347082,66.5877,,S
319,0,3,"McEvoy, Mr. Michael",male,57.45,0,0,112050,87.426,,S
146,1,1,"Knight, Mr. Robert J",male,18.3,0,0,348121,9.9218,G6,C
150,1,3,"Moussa, Mrs. (Mantoura Boulos)",male,23.69,0,0,349209,6.0064,,Q
828,0,3,"Givard, Mr. Hans Kristensen",male,12.6,1,0,111320,6.8382,,C
309,1,2,"Harris, Mr. George",male,42.52,0,2,11774,11.6619,,S
522,1,3,"Taussig, Mrs. Emil (Tillie Mandelbaum)",male,49.06,0,0,394140,76.5239,C78,S
322,1,2,"Douglas, Mr. Walter Donald",female,,0,0,364848,23.3889,D28,C
545,1,3,"Behr, Mr. Karl Howell",female,,1,0,367232,7.4208,,S
737,1,1,"Natsch, Mr. Charles H",male,23.51,1,0,PC 17569,11.1599,G6,S
148,1,1,"Sedgwick, Mr. Charles Frederick Waddington",male,28.08,4,0,111427,122.3084,,S
156,0,1,"Saad, Mr. Khalil",female,29.27,1,0,28425,32.7451,,S
1,1,1,"Niskanen, Mr. Juha",male,22.64,0,2,PC 17758,11.943,,S
54,1,3,"Farthing, Mr. John",female,,0,0,2661,10.7422,,S
240,1,2,"Minahan, Dr. William Edward",male,,1,0,36947,4.4562,,S
464,1,3,"McGovern, Miss. Mary",female,23.84,0,0,250649,15.8723,,S
460,1,1,"Thomas, Master. Assad Alexander",male,23.38,0,0,367228,10.4597,,C
503,0,1,"Stone, Mrs. George Nelson (Martha Evelyn)",male,32.27,1,0,349242,13.8831,,S
416,1,2,"Olsson, Miss. Elina",female,,0,0,13567,12.5698,,S
141,1,1,"Torber, Mr. Ernst William",male,46.11,1,0,26707,5.6299,,Q
696,1,2,"Collyer, Mr. Harvey",male,46.67,0,0,11767,7.0986,A34,S
660,1,1,"Lam, Mr. Len",male,20.79,2,0,248733,12.9295,D,S
365,1,3,"Giles, Mr. Frederick Edward",male,31.39,0,1,334912,232.9853,D,C
309,0,2,"Collyer, Mr. Harvey",male,30.39,1,0,244270,13.1339,C111,S
36,0,3,"Brocklebank, Mr. William Alfred",female,23.11,0,1,113776,105.58,,C
97,1,2,"Eustis, Miss. Elizabeth Mussey",male,32.05,0,1,248698,93.2006,,S
739,0,3,"Colley, Mr. Edward Pomeroy",male,24.57,0,1,A/5 21171,70.148,,C
1,1,1,"Rice, Master. Eugene",male,19.41,1,1,PC 17569,14.5668,,S
262,1,1,"McDermott, Miss. Brigdet Delia",female,,0,2,113059,1.1462,,S
71,1,3,"Morley, Mr. William",female,,0,0,110152,1.0291,,S
289,0,2,"Icard, Miss. Amelie",female,,1,0,349252,1.1696,,S
363,1,2,"Olsen, Mr. Karl Siegwart Andreas",male,46.07,0,4,P/PP 3381,14.6123,D56,S
738,1,3,"Richards, Master. George Sibley",male,28.28,1,0,2668,5.9293,,C
137,1,3,"Ford, Mrs. Edward (Margaret Ann Watson)",male,8.83,0,0,347064,12.1615,,S
678,1,3,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",male,24.3,1,0,239856,14.1759,,S
289,0,1,"O'Sullivan, Miss. Bridget Mary",female,,0,0,PC 17582,25.5785,,S
436,0,3,"Slemen, Mr. Richard James",female,42.4,1,2,347082,22.378,G6,
805,1,3,"Harper, Mr. Henry Sleeper",male,37.23,0,0,PC 17760,30.5148,,Q
98,1,3,"Adahl, Mr. Mauritz Nils Martin",female,19.51,0,1,17453,45.0603,,S
468,0,1,"Green, Mr. George Henry",female,24.79,1,0,341826,96.3246,E25,C
232,1,2,"Sloper, Mr. William Thompson",male,31.2,0,0,17474,9.3651,,S
232,1,1,"Hakkarainen, Mr. Pekka Pietari",male,22.09,0,0,24160,37.5106,,S
480,1,3,"Hogeboom, Mrs. John C (Anna Andrews)",female,55.17,0,0,SOTON/OQ 392086,5.0142,,S
432,1,2,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",male,25.83,3,0,330931,8.9604,D11,S
196,1,1,"Homer, Mr. Harry (""Mr E Haven"")",male,,0,0,PC 17755,31.0995,C126,Q
513,1,3,"McCoy, Mr. Bernard",male,,0,0,C.A. 31921,5.8575,,C
11,1,3,"Clarke, Mrs. Charles V (Ada Maria Winfield)",female,23.94,0,0,19996,84.5768,,S
376,1,1,"Birkeland, Mr. Hans Martin Monsen",female,36.27,0,0,347088,3.717,,C
711,1,2,"Cor, Mr. Liudevit",male,18.88,0,0,248698,82.4882,,S
226,1,1,"Olsson, Miss. Elina",male,32.09,1,2,F.C.C. 13531,68.7541,C68,S
385,1,2,"Hodges, Mr. Henry Price",male,10.57,1,0,A.5. 18509,17.7444,C23 C25 C27,S
552,1,3,"Kallio, Mr. Nikolai Erland",male,,0,0,11769,7.3007,D46,S
360,1,3,"Zabour, Miss. Hileni",male,63.41,0,0,392092,9.5041,,S
624,0,3,"Caram, Mrs. Joseph (Maria Elias)",male,45.79,1,0,110152,19.1404,,S
222,1,1,"Niskanen, Mr. Juha",male,17.18,0,0,237671,16.336,,S
177,0,3,"Dick, Mr. Albert Adrian",male,28.81,0,0,2678,15.3467,,S
563,1,1,"Gavey, Mr. Lawrence",female,,0,0,113505,12.5162,,C
1,0,3,"Rice, Master. Eric",male,,0,0,349217,77.3606,,S
438,1,2,"Meanwell, Miss. (Marion Ogden)",male,,0,0,SC/PARIS 2146,5.6038,,S
141,1,1,"Drazenoic, Mr. Jozef",male,,0,2,367230,25.8884,,S
80,1,2,"Cleaver, Miss. Alice",female,,0,4,237789,72.2191,E67,S
77,1,3,"Jalsevac, Mr. Ivan",male,21.86,0,2,315084,11.5569,,C
240,1,3,"Ross, Mr. John Hugo",male,24.74,0,0,STON/O 2. 3101289,18.7411,,Q
1,0,3,"Lefebre, Miss. Mathilde",male,,0,0,370129,19.2944,,S
698,1,1,"Andrew, Mr. Edgardo Samuel",male,21.94,1,0,376566,17.7291,,S
542,1,1,"Moraweck, Dr. Ernest",male,30.25,0,0,382651,2.9457,,S
502,0,1,"Minahan, Dr. William Edward",male,24.42,1,1,C.A. 37671,26.8329,,S
168,1,1,"Fahlstrom, Mr. Arne Jonas",male,21.24,0,1,2649,6.5467,,C
417,1,1,"Rush, Mr. Alfred George John",female,,0,0,SOTON/OQ 392076,21.3307,C123,Q
395,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",male,38.45,0,1,PC 17485,14.0986,,S
606,1,3,"Kassem, Mr. Fared",female,21.32,1,0,17421,15.5156,,S
477,1,1,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,26.21,0,0,PC 17477,43.8696,,C
633,1,1,"West, Miss. Constance Mirium",female,25.46,0,0,S.W./PP 752,84.7669,,C
607,0,3,"Peter, Miss. Anna",male,30.67,1,0,STON/O 2. 3101289,9.356,,S
202,0,3,"Jussila, Miss. Mari Aina",male,24.04,1,1,29106,11.2412,,Q
278,0,3,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",male,19.08,0,0,113798,8.4767,,C
533,1,3,"Silverthorne, Mr. Spencer Victor",female,70.34,5,2,330932,12.2383,C126,C
728,0,3,"Ilett, Miss. Bertha",male,51.19,0,0,2666,5.9243,,Q
434,0,3,"Calderhead, Mr. Edward Pennington",male,21.77,1,1,347077,15.213,C123,C
292,0,2,"Watson, Mr. Ennis Hastings",male,9.95,0,0,11751,19.3531,,S
599,1,3,"Ling, Mr. Lee",male,25.09,0,0,C 7077,14.5338,,Q
121,0,3,"Skoog, Miss. Mabel",female,12.41,0,1,PC 17761,17.2344,,C
280,1,3,"Murdlin, Mr. Joseph",female,28.66,4,0,330877,28.5644,,Q
345,0,1,"Ford, Mr. William Neal",male,,1,0,347464,33.7803,,C
281,1,1,"Kelly, Mr. James",female,52.83,1,0,110152,9.2914,,S
80,1,1,"Kantor, Mrs. Sinai (Miriam Sternin)",male,29.32,0,2,695,39.4885,,S
413,1,3,"Newell, Miss. Madeleine",male,,2,0,SOTON/O2 3101272,31.4054,A10,
610,0,1,"Baxter, Mr. Quigg Edmond",female,,0,0,347087,10.73,E31,C
100,0,3,"Herman, Mrs. Samuel (Jane Laver)",female,30.49,0,0,2695,18.8138,,C
840,0,3,"Osman, Mrs. Mara",male,26.45,1,0,19950,13.8371,,Q
1,1,3,"Yrois, Miss. Henriette (""Mrs Harbeck"")",male,,1,0,35273,0.0,,S
349,0,2,"Haas, Miss. Aloisia",male,29.75,1,0,PC 17482,136.5004,,S
227,1,3,"Cann, Mr. Ernest Charles",female,,0,0,349207,30.5475,C68,S
71,1,1,"Van Impe, Mr. Jean Baptiste",male,29.06,1,0,113806,14.482,,S
662,0,3,"Mellinger, Mrs. (Elizabeth Anne Maidment)",male,23.8,0,0,113051,8.1165,,S
165,0,3,"Newell, Mr. Arthur Webster",male,31.38,0,0,PC 17755,39.9172,,S
664,1,2,"Goldenberg, Mr. Samuel L",male,24.42,0,0,W./C. 6607,15.45,,S
733,1,1,"Andersson, Miss. Ebba Iris Alfrida",female,24.72,1,1,A/4. 39886,69.1859,C104,S
69,1,1,"Spencer, Mrs. William Augustus (Marie Eugenie)",male,,0,0,24160,2.7149,,S
288,1,1,"Mockler, Miss. Helen Mary ""Ellie""",male,34.96,0,0,312993,7.5216,,S
535,1,3,"Compton, Miss. Sara Rebecca",female,23.22,2,0,315082,9.0241,,S
287,1,3,"Perkin, Mr. John Henry",male,,2,0,349221,18.0014,,Q
145,0,3,"Sundman, Mr. Johan Julian",male,29.14,1,2,347082,3.0681,,S
553,1,1,"Sedgwick, Mr. Charles Frederick Waddington",male,,1,0,11774,6.1747,,S
504,0,2,"Thorneycroft, Mr. Percival",male,28.92,0,1,PC 17482,8.622,,C
679,1,1,"Sjostedt, Mr. Ernst Adolf",male,28.41,0,0,363291,82.1346,,S
111,1,3,"Fry, Mr. Richard",female,27.88,0,0,386525,13.8716,F38,S
129,0,3,"Coleff, Mr. Satio",male,29.51,2,0,C.A. 31921,10.4637,F33,
649,1,2,"Coutts, Master. William Loch ""William""",male,11.08,3,0,370129,72.0669,C78,Q
695,1,2,"Olsson, Miss. Elina",male,21.17,0,0,239865,9.5531,E31,S
419,0,3,"Perkin, Mr. John Henry",female,26.34,0,0,PC 17611,15.4986,,C
671,1,3,"Stone, Mrs. George Nelson (Martha Evelyn)",male,29.33,0,0,28403,16.4153,,S
734,1,3,"Bidois, Miss. Rosalie",male,23.65,0,1,C.A. 33595,74.6636,,S
131,1,2,"Karlsson, Mr. Nils August",male,2.77,0,0,330935,48.2753,C2,S
19,1,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,29.61,0,0,PC 17757,21.1161,,S
252,1,3,"Ryerson, Miss. Susan Parker ""Suzette""",male,7.23,1,0,S.O.C. 14879,8.3244,,S
741,0,3,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",male,28.57,0,0,7540,105.2983,,C
27,1,1,"Buss, Miss. Kate",male,30.66,1,0,PC 17569,14.9084,,Q
148,1,1,"Beesley, Mr. Lawrence",female,,0,0,STON/O 2. 3101289,1.1808,,S
451,1,1,"Turkula, Mrs. (Hedwig)",male,,1,2,350043,10.7843,,S
423,0,2,"Serepeca, Miss. Augusta",male,,0,0,367231,7.017,,C
218,1,2,"Kraeff, Mr. Theodor",male,,0,0,12749,9.6579,,Q
689,0,3,"Sloper, Mr. William Thompson",male,19.76,0,0,A/5. 13032,5.9063,,Q
246,1,3,"Healy, Miss. Hanora ""Nora""",female,,0,0,349204,17.1478,D33,S
275,1,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,30.61,1,0,4133,5.9981,,C
320,0,1,"Garfirth, Mr. John",female,,0,0,35281,13.2399,,S
336,0,3,"Hart, Mr. Benjamin",female,,1,0,PC 17758,0.5077,,S
382,1,3,"Cumings, Mrs. John Bradley (Florence Briggs Thayer)",male,30.69,7,3,WE/P 5735,68.91,B71,C
82,1,1,"Foo, Mr. Choong",male,,0,0,Fa 265302,7.952,B38,
115,1,3,"Moore, Mr. Leonard Charles",male,,2,0,234818,11.3993,,Q
231,1,3,"Meyer, Mrs. Edgar Joseph (Leila Saks)",male,,0,0,334912,62.5712,,C
214,1,3,"Young, Miss. Marie Grice",male,41.18,0,0,17474,4.3434,,Q
625,1,1,"Bourke, Mrs. John (Catherine)",female,,1,0,693,14.7385,,C
810,1,3,"Vander Planke, Miss. Augusta Maria",female,,2,0,35281,13.3808,C148,S
265,1,2,"Yrois, Miss. Henriette (""Mrs Harbeck"")",female,,1,0,2671,16.4299,,C
184,1,3,"Hamalainen, Mrs. William (Anna)",female,33.81,0,0,3101281,23.9283,C68,C
1,1,1,"Goncalves, Mr. Manuel Estanslas",female,24.92,1,0,2624,62.5428,,S
41,1,1,"Mangan, Miss. Mary",male,31.38,1,0,243847,40.431,A24,C
326,0,1,"Chambers, Mr. Norman Campbell",male,22.23,0,0,250644,15.3413,,S
443,0,3,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,23.13,0,0,PC 17558,25.2049,,C
165,1,2,"Turja, Miss. Anna Sofia",male,40.89,1,0,PC 17611,12.9662,,S
822,1,3,"Newell, Miss. Madeleine",female,,0,0,349253,16.0405,D20,S
355,1,1,"Jussila, Miss. Mari Aina",male,17.87,0,1,PC 17572,9.0116,,S
826,1,2,"Beesley, Mr. Lawrence",male,31.39,0,0,SOTON/O2 3101272,64.3317,E121,S
148,0,2,"Smith, Miss. Marion Elsie",male,9.61,0,0,373450,10.0408,B28,C
283,1,3,"Boulos, Mr. Hanna",male,,0,0,17474,3.4633,,S
341,0,1,"Lesurer, Mr. Gustave J",female,4.12,1,1,PC 17482,6.7228,B96 B98,S
315,0,1,"Newell, Miss. Madeleine",female,,0,0,364848,84.9176,,S
707,1,3,"Jansson, Mr. Carl Olof",male,31.11,0,0,26360,13.77,,S
633,0,3,"Skoog, Miss. Mabel",male,36.6,1,0,12233,67.3355,,S
380,1,3,"Farthing, Mr. John",female,,1,1,PC 17485,51.5438,,S
676,1,1,"Jensen, Mr. Niels Peder",female,30.39,1,0,PC 17760,7.8091,,S
798,0,2,"Klasen, Mr. Klas Albin",female,,0,0,110413,7.8989,,S
414,1,1,"Kallio, Mr. Nikolai Erland",female,,0,0,PC 17482,8.1902,,C
649,1,3,"Cohen, Mr. Gurshon ""Gus""",male,,1,2,347078,7.4747,B5,C
336,1,1,"Bissette, Miss. Amelia",male,,0,0,349910,20.4804,,S
299,1,1,"McDermott, Miss. Brigdet Delia",female,38.5,0,0,110152,8.402,,S
37,1,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",male,,0,0,19928,9.4919,,S
127,1,2,"Olsson, Miss. Elina",male,33.58,0,2,371362,38.7871,B18,C
647,1,3,"Butt, Major. Archibald Willingham",female,28.74,1,0,PC 17474,7.9816,,S
149,1,3,"Rogers, Mr. William John",male,21.86,0,1,PC 17473,89.9659,,C
172,0,1,"Torber, Mr. Ernst William",male,31.34,0,0,348124,8.6493,,S
268,1,2,"Millet, Mr. Francis Davis",male,26.17,0,0,STON/O2. 3101290,13.4634,,C
403,0,1,"Keefe, Mr. Arthur",male,,0,0,17764,0.8521,,S
17,1,2,"Sivic, Mr. Husein",male,37.33,2,0,244367,4.7959,C111,Q
528,1,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.29,0,0,13509,30.9554,D10 D12,Q
234,1,3,"Kelly, Miss. Mary",female,29.27,0,0,11767,27.2257,,S
260,1,3,"Davies, Mr. Charles Henry",male,8.84,1,0,2687,15.4793,,S
1,1,1,"Charters, Mr. David",male,18.69,1,0,W.E.P. 5734,14.7943,,C
365,1,2,"Nankoff, Mr. Minko",male,56.35,0,0,113505,12.8584,,S
795,1,2,"Mineff, Mr. Ivan",male,22.36,0,0,PC 17761,105.6105,,S
22,1,3,"Mullens, Miss. Katherine ""Katie""",female,,1,0,347067,9.0066,,S
693,0,1,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,15.08,0,1,315089,78.7526,,C
120,1,1,"Samaan, Mr. Youssef",male,24.81,0,1,PC 17599,39.998,,C
689,0,1,"Williams, Mr. Howard Hugh ""Harry""",female,20.41,0,0,348121,27.3524,,S
115,1,1,"Douglas, Mr. Walter Donald",male,20.83,0,1,349221,12.099,,C
676,1,3,"Lesurer, Mr. Gustave J",female,,0,1,349206,79.3818,,Q
700,0,3,"Hagland, Mr. Ingvald Olai Olsen",male,22.98,0,0,A/4. 39886,5.6063,C83,S
374,0,3,"Murdlin, Mr. Joseph",male,,0,0,248698,76.669,,S
683,0,2,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",male,30.21,0,0,W./C. 14258,80.7292,,S
461,1,2,"Coxon, Mr. Daniel",male,,0,0,36967,190.6225,,S
587,0,3,"Marvin, Mr. Daniel Warner",male,49.56,0,0,370370,6.5689,,S
636,1,3,"Fortune, Mr. Charles Alexander",male,29.74,1,0,29103,10.743,,C
311,1,1,"Crease, Mr. Ernest James",male,2.28,0,0,347082,56.9428,,C
174,1,1,"Kelly, Miss. Anna Katherine ""Annie Kate""",male,30.68,2,0,12749,31.5212,,C
201,1,2,"Knight, Mr. Robert J",male,18.08,0,1,65304,16.0882,,C
173,1,3,"Harper, Miss. Annie Jessie ""Nina""",male,27.7,0,0,113792,19.2048,,S
180,1,1,"Bystrom, Mrs. (Karolina)",female,,0,0,237789,20.415,C110,S
613,1,3,"Hedman, Mr. Oskar Arvid",male,35.39,1,0,2691,5.0259,,S
566,1,2,"Dahl, Mr. Karl Edwart",female,20.11,1,0,LINE,6.0083,,S
43,0,2,"Dean, Mr. Bertram Frank",female,23.5,2,0,SOTON/O.Q. 3101305,35.4495,,C
611,1,1,"Bateman, Rev. Robert James",male,30.73,0,0,C.A. 6212,1.0089,E121,S
102,1,2,"Wright, Mr. George",male,18.57,0,0,363291,10.6704,,S
134,1,3,"Carter, Miss. Lucile Polk",male,9.87,0,0,PC 17757,44.2463,,S
653,1,3,"Lam, Mr. Len",female,,0,0,13502,11.3593,,S
18,1,1,"Petroff, Mr. Pastcho (""Pentcho"")",male,,0,1,PC 17477,16.6565,C82,S
61,0,3,"Bystrom, Mrs. (Karolina)",male,31.53,1,0,349909,99.0278,E33,Q
361,0,3,"Heikkinen, Miss. Laina",male,37.97,0,0,PC 17572,39.1233,,S
724,1,2,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,24.23,0,0,PC 17757,7.2403,,S
216,1,1,"Lievens, Mr. Rene Aime",male,31.35,0,0,374887,12.6719,,S
72,0,2,"Hays, Miss. Margaret Bechstein",male,29.9,1,0,8475,62.9646,,C
441,1,2,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",male,29.72,1,0,CA. 2343,300.2857,,C
80,0,3,"Minahan, Dr. William Edward",male,25.05,0,0,367230,15.7497,,S
393,0,1,"Green, Mr. George Henry",male,24.44,0,0,111361,30.7232,,S
316,1,3,"Harknett, Miss. Alice Phoebe",female,6.0,0,1,17464,172.3358,C101,S
357,0,1,"Dean, Mr. Bertram Frank",male,,0,0,19943,25.422,,
166,1,1,"Graham, Mr. George Edward",male,21.55,0,0,PC 17757,43.0552,,S
455,1,3,"Lewy, Mr. Ervin G",female,,0,1,STON/O 2. 3101280,11.2271,B19,S
629,0,3,"Madigan, Miss. Margaret ""Maggie""",male,28.64,0,2,35273,62.1223,D7,Q
312,1,1,"Waelens, Mr. Achille",male,29.38,0,1,C.A. 6212,11.1976,,S
39,1,3,"Beckwith, Mr. Richard Leonard",female,21.32,0,0,STON/O 2. 3101274,11.6015,A19,C
508,1,3,"Goldsmith, Master. Frank John William ""Frankie""",male,63.42,0,0,CA. 2343,61.6105,,S
434,1,1,"Clarke, Mrs. Charles V (Ada Maria Winfield)",male,23.09,1,0,C.A. 18723,4.9124,B102,S
44,1,3,"Moran, Mr. James",male,19.74,0,0,347088,512.3292,,S
